MAX(SubmissionYear),FacilityID,FacilityNumber,FRSID,Latitude,Longitude,LLOverridden,GridCode,X,Y,LatLongSource,LLYear,LLNotes,RadialDistance,FacilityName,Street,City,County,State,ZIPCode,ZIP9,FIPS,STFIPS,DUNS,ParentDUNS,ParentName,StandardizedParentCompany,Region,FederalFacilityFlag,FederalAgencyName,PublicContactName,PublicContactPhone,PublicContactPhoneExtension,PublicContactEmail,StackHeight,StackVelocity,StackDiameter,StackTemperature,StackHeightSource,StackVelocitySource,StackDiameterSource,StackTemperatureSource,StackHeightNEIYear,StackVelocityNEIYear,StackDiameterNEIYear,StackTemperatureNEIYear,ChromHexPercent,ChromSource,NewIndustryFlag,ModeledNAICS,NAICSCode3Digit,NAICSCode4Digit,NAICSCode5Digit,NAICS1,NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,SIC1,FinalReach,FinalCOMID,ReachSource,DistanceToReach,HEM3ID,DistanceToHEM3,LLConfirmed,WaterReleases,ModeledReleases,ModChromReleases,DistanceToTribalLand,TribalLandName,FullNameTribalLand
2018,75494SSCTD1015E,47876,110000458059,32.95522,-95.278728,0,14,83,1356,FRS,2019,NULL,NULL,DAIRY FARMERS OF AMERICA KELLERS CREAMERY DIV,1015 E BROADWAY ST,WINNSBORO,WOOD,TX,75494,75494,48499,48,622831857,29855640,DAIRY FARMERS OF AMERICA INC,DAIRY FARMERS OF AMERICA INC,6,C,NULL,SHANE DILL,9033474208,NULL,SDILL@DFAMILK.COM,14.5,9.5,0.7,439,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,311512,311,3115,31151,311512,311514,,,,,2021,NULL,5275240,NULL,1345.644002,13972,67841.25076,NULL,NULL,1,NULL,NULL,NULL,NULL
2016,7549WHYSSP29HAM,47877,110005017542,33.43096,-96.33967,0,14,-39,1422,FRS,2019,NULL,NULL,PRECISION-HAYES INTERNATIONAL-TRENTON PLANT,209 HAMILTON ST,TRENTON,FANNIN,TX,75490,75490,48147,48,15096157,NULL,NA,NA,6,C,NULL,AMBER YATES,2813406963,NULL,YATES@HAYESINDUSTRIES.COM,9.1,8.7,0.5,338.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,332721,332,3327,33272,332721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1291958,NULL,1036.223017,53914,36330.46134,NULL,NULL,1,NULL,NULL,NULL,NULL
2016,7549WTXWNN615WE,47878,110064680661,32.961118,-95.299633,1,14,80,1357,Manual,2019,Moved to Centroid,NULL,TXI-WINNSBORO READY MIX,615 W BROADWAY,WINNSBORO,WOOD,TX,75494,75494,48499,48,809750912,809750912,MARTIN MARIETTA MATERIALS INC,MARTIN MARIETTA MATERIALS INC,6,C,NULL,DAVID PERKINS,9726473911,NULL,DAVID.PERKINS@MARTINMARIETTA.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,1.201E+13,5275226,Manual,1086.25642,13972,68185.08063,NULL,1,1,NULL,NULL,NULL,NULL
2018,75501CPLND303FA,47879,110017353861,33.41389,-94.08813,0,14,218,1421,FRS,2019,NULL,NULL,THE STERNO GROUP LLC,303 FALVEY BLVD,TEXARKANA,BOWIE,TX,75501,75501,48037,48,2022903,30576359,STERNOCANDLELAMP,STERNOCANDLELAMP,6,C,NULL,ALLEN KEITHLEY,9032233407,NULL,AKEITHLEY@STERNOPRODUCTS.COM,9.4,5.4,0.6,356.5,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,325998,325,3259,32599,325998,NULL,NULL,NULL,NULL,NULL,2899,NULL,1128151,NULL,1008.548248,13977,8670.645219,NULL,NULL,1,NULL,NULL,NULL,NULL
1995,75501HMCLB1008W,47880,110000821843,33.426387,-94.057508,0,14,221,1423,FRS,2019,NULL,NULL,HUMCO LABORATORIES INC,1008 WHITAKER ST,TEXARKANA,BOWIE,TX,75501,75501,48037,48,825672884,NA,NA,NULL,6,C,NULL,GREGORY C. PULIDO,9037933174,NULL,NULL,10.7,8.5,0.6,388.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,325412,325,3254,32541,325412,NULL,NULL,NULL,NULL,NULL,2834,NULL,1128163,NULL,246.3425693,13977,5525.38217,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,75501LMXML300AL,47881,110018919946,33.450707,-94.134356,0,14,213,1426,FRS,2019,NULL,NULL,TCI TEXARKANA INC,300 ALUMAX DR,TEXARKANA,BOWIE,TX,75501,75501,48037,48,100247560,77974897,TA CHEN INTERNATIONAL INC,TA CHEN INTERNATIONAL INC,6,C,NULL,DOUG YOUNG,9032788983,NULL,DOUG_YOUNG@TEXARKANAALUMINUM.COM,24.8,18.2,1.8,327.6,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2008,2008,2008,2008,0.02,6DigitNAICS,NULL,331314,331,3313,33131,331314,NULL,NULL,NULL,NULL,NULL,3341,1.11403E+13,1128085,Outfall,1924.747936,13977,11728.35322,NULL,1,1,1,NULL,NULL,NULL
2015,75501NLCCX391TE,47882,110006686782,33.41178,-94.09192,0,14,218,1421,FRS,2019,NULL,NULL,NALCO CO,3901 TERRY ST,TEXARKANA,BOWIE,TX,75501,75501,48037,48,102627999,6154611,ECOLAB INC,ECOLAB INC,6,C,NULL,WILLIAM STRICKLAND,9038327515,NULL,WSTRICKLAND@NALCO.COM,16.6,9.1,0.7,360.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,325110,325,3251,32511,325110,NULL,NULL,NULL,NULL,NULL,2899,NULL,1128221,NULL,811.929642,13977,9093.029801,NULL,NULL,1,NULL,NULL,NULL,NULL
1989,75501PCMND3800P,47883,110002132086,33.378807,-94.095941,0,14,217,1416,FRS,2019,NULL,NULL,PICOMA INDUSTRIES INC,3800 PICOMA DR,TEXARKANA,BOWIE,TX,75501,75501,48037,48,257378,275811,BITREK,NULL,6,C,NULL,ROGER HORTON,2148323562,NULL,NULL,9.7,8.6,0.6,308.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,332996,332,3329,33299,332996,NULL,NULL,NULL,NULL,NULL,3490,NULL,1128221,NULL,1926.569712,13977,11684.47033,NULL,NULL,1,NULL,NULL,NULL,NULL
2010,75501RGSMD353W7,47884,110025317315,33.419972,-94.08672,0,14,218,1422,FRS,2019,NULL,NULL,"AIRGAS MID SOUTH, INC.",3503 W 7TH ST,TEXARKANA,BOWIE,TX,75501,755016398,48037,48,929591055,24492860,AIRGAS INC,NULL,6,C,NULL,BRANDON KETCHER,9182956214,NULL,BRANDON.KETCHER@AIRGAS.COM,7.7,2,0.6,322,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,1,424690,424,4246,42469,424690,NULL,NULL,NULL,NULL,NULL,5169,NULL,1128151,NULL,410.6636438,13977,8226.334772,NULL,NULL,1,NULL,NULL,NULL,NULL
1988,75501RNBFD112SO,47885,110002132095,33.417728,-94.05364,0,14,222,1422,FRS,2019,NULL,NULL,RAINBO FOODS INC,112 S LELIA ST,TEXARKANA,BOWIE,TX,75501,75501,48037,48,136353778,3183894,CHARLES F CATES & SONS INC,NULL,6,C,NULL,RONALD C MCDANIEL,2147922747,NULL,NULL,12.2,10.1,0.9,449.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,311421,311,3114,31142,311421,NULL,NULL,NULL,NULL,NULL,2035,NULL,1128163,NULL,367.1167215,13977,5848.307866,NULL,NULL,1,NULL,NULL,NULL,NULL
1989,75501TLCMN3500W,47886,110002132102,33.41644,-94.08488,0,14,218,1422,FRS,2019,NULL,NULL,TLC MANUFACTURING INC,3500 WACO ST,TEXARKANA,BOWIE,TX,75501,75501,48037,48,107314635,NA,NA,NULL,6,C,NULL,MARK BARTON,2148325533,NULL,NULL,11,7.1,0.4,319.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,325611,325,3256,32561,325611,NULL,NULL,NULL,NULL,NULL,2841,NULL,1128151,NULL,624.2981539,13977,8266.547697,NULL,NULL,1,NULL,NULL,NULL,NULL
1996,75501TXSFB114SO,47887,110012492908,33.4131,-94.05525,0,14,222,1421,FRS,2019,NULL,NULL,TEXAS FIBERS,114 S LELIA,TEXARKANA,BOWIE,TX,75501,75501,48037,48,NULL,7140064,LEGGETT & PLATT INC,NULL,6,C,NULL,KEN CHEATHAM,9037933108,NULL,NULL,9.4,9.7,0.7,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.180000007,4DigitNAICS,NULL,326140,326,3261,32614,326140,NULL,NULL,NULL,NULL,NULL,3086,NULL,1128163,NULL,642.3864769,13977,6317.227337,NULL,NULL,1,NULL,NULL,NULL,NULL
2003,75503KRRMC155BU,47892,110033721006,33.385452,-94.061081,0,14,221,1417,FRS,2019,NULL,NULL,KERR MCGEE CHEMICAL LLC,2513 BUCHANAN RD,TEXARKANA,BOWIE,TX,75501,75501,48037,48,8286114,7188667,KERR-MCGEE CORP LLC,NULL,6,C,NULL,JOHN GETZ,9037945169,NULL,NULL,9.4,8.1,0.8,388.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,321114,321,3211,32111,321114,NULL,NULL,NULL,NULL,NULL,2491,NULL,1128221,NULL,286.7120046,13977,9075.636238,NULL,1,1,NULL,NULL,NULL,NULL
2018,75504NTRNTPOBOX,47893,110008148496,33.2644,-94.069639,0,14,221,1401,FRS,2019,NULL,NULL,GRAPHIC PACKAGING INTERNATIONAL LLC,9978 FARM MARKET RD 3129,QUEEN CITY,CASS,TX,75572,75572,48067,48,808839062,943786657,GRAPHIC PACKAGING HOLDING CO,GRAPHIC PACKAGING HOLDING CO,6,C,NULL,CHERI STUART,9037961406,NULL,CHERI.STUART@GRAPHICPKG.COM,18.3,8.4,0.8,334.5,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.280000001,6DigitNAICS,NULL,322130,322,3221,32213,322130,NULL,NULL,NULL,NULL,NULL,2631,1.11403E+13,1128337,Outfall,142.626865,13977,21845.91761,NULL,1,1,NULL,NULL,NULL,NULL
1993,75505LNSTRHWY82,47894,110016706448,33.4344,-94.2483,0,14,200,1424,FRS,2019,NULL,NULL,DAY & ZIMMERMANN LONE STAR LLC,HWY 82 W,TEXARKANA,BOWIE,TX,75501,75501,48037,48,26890522,NULL,NA,NA,6,G,NULL,JERRY GALLOWAY,9032552815,NULL,JERRY.GALLOWAY@DAYZIM.COM,17.7,8.4,1,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2005,2005,2005,2014,0.25,5DigitNAICS,NULL,332993,332,3329,33299,332993,NULL,NULL,NULL,NULL,NULL,3483,NULL,1128501,NULL,1586.035778,13977,22402.11024,NULL,NULL,1,NULL,NULL,NULL,NULL
1997,75505NWCRT3200C,47895,110000769605,33.41831,-94.08265,0,14,219,1422,FRS,2019,NULL,NULL,NEWCOURT INC,3200 CT ST,TEXARKANA,BOWIE,TX,75501,75501,48037,48,NA,NA,NA,NULL,6,C,NULL,EDWARD J SHELLOGG,9038380521,NULL,NULL,10,9.1,0.8,298.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.090000004,6DigitNAICS,NULL,332321,332,3323,33232,332321,NULL,NULL,NULL,NULL,NULL,3442,NULL,1128151,NULL,347.0483523,13977,7983.204149,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,75505SRMYLHWY82,47896,110016706448,33.4344,-94.2483,0,14,200,1424,FRS,2019,NULL,NULL,US ARMY LONE STAR ARMY AMMUNITION PLANT,HWY 82 W,TEXARKANA,BOWIE,TX,75501,75501,48037,48,NA,NA,US DEPARTMENT OF DEFENSE,US DEPARTMENT OF DEFENSE,6,F,DOD,RACHEL FERNANDEZ,9032552858,NULL,FORDR@LONESTARAAP.COM,17.7,8.4,1,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2005,2005,2005,2014,0.25,5DigitNAICS,NULL,332993,332,3329,33299,332993,NULL,NULL,NULL,NULL,NULL,9711,NULL,1128501,NULL,1586.035778,13977,22402.11024,NULL,1,1,1,NULL,NULL,NULL
2018,75507SDDRDSDSRR,47897,110034785524,33.462209,-94.336497,1,14,190,1427,Manual,2016,"Can't confirm if this is emissions point, or just front gate of army depot.",NULL,US ARMY RED RIVER ARMY DEPOT,100 JAMES CARLOW DRIVE TARR-OL (BLDG 303B),TEXARKANA,BOWIE,TX,75507,75507,48037,48,NA,NA,US DEPARTMENT OF DEFENSE,US DEPARTMENT OF DEFENSE,6,F,DOD,ADRIENNE M. BROWN,9033344446,NULL,ADRIEENE.M.BROWN4.CIV@MAIL.MIL,15.2,15.8,0.8,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.370000005,6DigitNAICS,NULL,928110,928,9281,92811,928110,NULL,NULL,NULL,NULL,NULL,9711,NULL,9545283,NULL,1641.222305,13977,30487.8355,NULL,1,1,1,NULL,NULL,NULL
2018,7550WFDRLC41LEP,47898,110033855086,33.378095,-94.092065,0,14,218,1416,FRS,2019,NULL,NULL,FEDERAL CORRECTIONAL INSTITUTION,4001 LEOPARD DRIVE,TEXARKANA,BOWIE,TX,75501,75501,48037,48,NA,NA,US DEPARTMENT OF JUSTICE,US DEPARTMENT OF JUSTICE,6,F,NULL,ROY BECKETT,9038384587,197,RBECKETT@BOP.GOV,9.1,7.1,0.5,462.3,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,922140,922,9221,92214,922140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1128221,NULL,1840.120193,13977,11494.10376,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7550WTXTXR2515W,47899,110060257804,33.422,-94.07202,0,14,220,1422,FRS,2019,NULL,NULL,TXI-TEXARKANA READY MIX,2515 W 7TH ST,TEXARKANA,BOWIE,TX,75501,75501,48037,48,809750912,809750912,MARTIN MARIETTA MATERIALS INC,MARTIN MARIETTA MATERIALS INC,6,C,NULL,AMANDA MILLER,9726476764,NULL,AMANDA.MILLER@MARTINMARIETTA.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1128149,NULL,80.52068103,13977,6924.561797,NULL,1,1,NULL,NULL,NULL,NULL
2005,75551NTHNY515SL,47900,110020515584,33.107689,-94.16961,0,14,210,1379,FRS,2019,NULL,NULL,ANTHONY FOREST PRODUCTS  ATLANTA MILL,515 S LOUISE ST,ATLANTA,CASS,TX,75551,75551,48067,48,NA,NA,NA,NULL,6,C,NULL,CHARLOTTE HUMPHRIES,9037964464,NULL,NULL,12.2,10.2,1,442.9,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2008,2008,2008,2008,0.340000004,Default,NULL,321113,321,3211,32111,321113,NULL,NULL,NULL,NULL,NULL,2421,NULL,1135258,NULL,1071.559631,13977,41334.57968,NULL,1,1,NULL,NULL,NULL,NULL
2018,7555WNWRKP92SUT,47901,110034949563,33.10568,-94.16552,0,14,210,1379,FRS,2019,NULL,NULL,NEWARK PAPERBOARD PRODUCTS ATLANTA,902 S WILLIAMS ST,ATLANTA,CASS,TX,75551,75551,48067,48,959112152,NA,HIG CAPITAL LLC,HIG CAPITAL LLC,6,C,NULL,CHRISTOPHER ADAMSON,9037995100,NULL,CHRISTOPHER.ADAMSON@CARAUSTAR.COM,10.7,10,0.7,355.4,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,322299,322,3222,32229,322299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1135258,NULL,1063.508532,13977,41406.86164,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,7555WTXTLN151CR,47902,110055235918,33.135085,-94.184648,0,14,208,1383,FRS,2019,NULL,NULL,TXI ATLANTA READY MIX,1501 CR 3333,ATLANTA,CASS,TX,75551,75551,48067,48,809750912,809750912,MARTIN MARIETTA MATERIALS INC,MARTIN MARIETTA MATERIALS INC,6,C,NULL,DAVID PERKINS,9726473911,NULL,DAVID.PERKINS@MARTINMARIETTA.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1135246,NULL,1607.608856,13977,39077.93623,NULL,1,1,NULL,NULL,NULL,NULL
1995,75563CSSCN304HA,47903,110002132111,33.0023,-94.351048,0,14,189,1364,FRS,2019,NULL,NULL,CASS COUNTY TREATING CO,304 HALL ST,LINDEN,CASS,TX,75563,75563,48067,48,8058844,NA,NA,NULL,6,C,NULL,CHARLES EVANS,9037567574,NULL,NULL,9.4,8.1,0.8,388.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,321114,321,3211,32111,321114,NULL,NULL,NULL,NULL,NULL,2491,NULL,1015897,NULL,590.1468791,13977,59504.92131,NULL,NULL,1,1,NULL,NULL,NULL
2013,75568TMKRFJOHNS,47904,110010778961,33.2132,-94.6673,0,14,152,1393,FRS,2019,NULL,NULL,TAMKO BUILDING PRODUCTS INC,210 JOHNSON ST,NAPLES,MORRIS,TX,75568,75568,48343,48,7139876,NA,TAMKO BUILDING PRODUCTS INC,TAMKO BUILDING PRODUCTS INC,6,C,NULL,STEVE SZCZEPANIK,4176246644,NULL,STEVE_SZCZEPANIK@TAMKO.COM,10.7,11.6,1,397,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,324122,324,3241,32412,324122,NULL,NULL,NULL,NULL,NULL,2952,NULL,1128373,NULL,1017.13984,13977,66846.6207,NULL,NULL,1,NULL,NULL,NULL,NULL
2006,75568TPHTN413MA,47905,110031020222,33.198616,-94.667946,1,14,152,1391,Manual,2015,GoogleEarth,NULL,TOP HAT INDUSTRIES INC,413 MARTIN LUTHER KING BLVD,NAPLES,MORRIS,TX,75568,75568,48343,48,NA,NA,NA,NULL,6,C,NULL,JACK BENTON,8067839944,NULL,NULL,9.6,9.7,0.8,298.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.050000001,6DigitNAICS,NULL,333924,333,3339,33392,333924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1015757,NULL,443.1322312,13977,67571.63404,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7556WXPLTX69NEL,47906,110066965001,33.454399,-94.265137,1,14,198,1427,Manual,2018,"FRS looks wrong, using google plot.",NULL,EXPAL TEXARKANA,690 N ELLIS,HOOKS,BOWIE,TX,75561,75561,48037,48,969022776,NULL,NA,EXPAL USA INC,6,C,NULL,SHANNON SMITH,9037425989,NULL,SHANNON.SMITH@EXPALUSA.COM,10.7,7.1,0.6,317.6,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,325920,325,3259,32592,325920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9545379,NULL,798.8053687,13977,23855.3286,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,75570NWBSTHWY82,47907,110012702851,33.467499,-94.38694,0,14,184,1428,FRS,2019,NULL,NULL,NEW BOSTON LUMBER MILL,1345 E US HIGHWAY 82,NEW BOSTON,BOWIE,TX,75570,75570,48037,48,797124240,797124240,WEST FRASER TIMBER CO LTD,WEST FRASER TIMBER CO LTD,6,C,NULL,PHILLIP HOUSE,9036282506,NULL,PHILLIP.HOUSE@WESTFRASER.COM,7.3,5.8,0.6,394.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,NULL,321113,321,3211,32111,321113,NULL,NULL,NULL,NULL,NULL,2421,NULL,1128517,NULL,1942.037591,13977,35184.64323,NULL,NULL,1,NULL,NULL,NULL,NULL
2013,75570RDRVR17CHA,47908,110017285588,33.46271,-94.333592,0,14,190,1428,FRS,2019,NULL,NULL,TEXAMERICAS CENTER,107 CHAPEL LN,NEW BOSTON,BOWIE,TX,75570,75570,48037,48,826750916,NA,NA,TEXAMERICAS CENTER,6,C,NULL,SCOTT NORTON,9032239841,NULL,SCOTT.NORTON@TEXAMERICASCENTER.COM,7.9,5.9,0.6,391.5,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,221320,221,2213,22132,221320,NULL,NULL,NULL,NULL,NULL,4941,NULL,9545283,NULL,1810.849331,13977,30220.11201,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7557WRGNWB28TEX,47909,110060280413,33.4629,-94.324756,0,14,191,1428,FRS,2019,NULL,NULL,REG NEW BOSTON LLC,280 TEXAS AVE,NEW BOSTON,BOWIE,TX,75570,75570,48037,48,78813929,12893898,RENEWABLE ENERGY GROUP INC,RENEWABLE ENERGY GROUP INC,6,C,NULL,JOHN PLANT,9032807585,NULL,JOHN.PLANT@REGI.COM,16.6,9.1,0.7,360.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,325199,325,3251,32519,325199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1128147,NULL,2104.739836,13977,29401.51686,NULL,1,1,NULL,NULL,NULL,NULL
2015,7557WTXNWB11NRT,47910,110064460729,33.460049,-94.370637,1,14,186,1427,Manual,2015,Google,NULL,TXI-NEW BOSTON READY MIX,1100 N BOUNDARY RD,NEW BOSTON,BOWIE,TX,75570,75570,48037,48,809750912,809750912,MARTIN MARIETTA MATERIALS INC,MARTIN MARIETTA MATERIALS INC,6,C,NULL,DAVID PERKINS,9726473911,NULL,DAVID.PERKINS@MARTINMARIETTA.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9545283,NULL,1338.113881,13977,33648.4233,NULL,1,1,NULL,NULL,NULL,NULL
1995,75601GRLND115GA,47911,110002040452,32.442272,-94.710903,0,14,149,1286,FRS,2019,NULL,NULL,GARLAND CREOSOTING CO,3915 GARLAND RD,LONGVIEW,GREGG,TX,75602,75602,48183,48,7330053,NA,NA,NULL,6,C,NULL,JACK STEELE,9037534116,NULL,NULL,9.4,8.1,0.8,388.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,321114,321,3211,32111,321114,NULL,NULL,NULL,NULL,NULL,2491,NULL,5279488,NULL,2254.087475,3901,6479.542925,NULL,1,1,NULL,NULL,NULL,NULL
2015,75601HGHLNFM275,47912,110001880288,32.61613,-94.741577,0,14,145,1310,FRS,2019,NULL,NULL,WEATHERFORD ARTIFICIAL LIFT SYSTEMS LLC,2143 FM 2751,LONGVIEW,GREGG,TX,75605,75605,48183,48,21937974,62157284,WEATHERFORD INTERNATIONAL,WEATHERFORD INTERNATIONAL,6,C,NULL,JOE DANDY,2812601937,NULL,JOE.DANDY@WEATHERFORD.COM,9.6,6.9,0.5,373.7,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.449999988,6DigitNAICS,NULL,333132,333,3331,33313,333132,NULL,NULL,NULL,NULL,NULL,3561,NULL,1042563,NULL,1593.126997,3901,25970.41597,NULL,1,1,1,NULL,NULL,NULL
2017,75601LBSMN900FI,47913,110000458148,32.50446,-94.81851,0,14,136,1295,FRS,2019,NULL,NULL,LEBUS MANUFACTURING,900 FISHER RD,LONGVIEW,GREGG,TX,75604,75604,48183,48,NA,115093189,THE CROSBY GROUP,KKR & CO LP,6,C,NULL,ELIZABETH REED,9036607208,NULL,ELIZABETH.REED@THECROSBYGROUP.COM,10.1,7.1,0.6,324.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.029999999,6DigitNAICS,NULL,332111,332,3321,33211,332111,NULL,NULL,NULL,NULL,NULL,3462,NULL,5274494,NULL,698.2852194,3901,16768.80386,NULL,1,1,NULL,NULL,NULL,NULL
2018,75601MRTHN2400S,47914,110000458157,32.459707,-94.737374,0,14,146,1289,FRS,2019,NULL,NULL,JOY GLOBAL LONGVIEW OPERATIONS LLC,5410 W LOOP 281,LONGVIEW,GREGG,TX,75603,75603,48183,48,7317480,7317480,KOMATSU MINING CORP,KOMATSU MINING CORP,6,C,NULL,CLINTON MORRISON,9032525029,NULL,CLINT.MORRISON@MINING.KOMATSU,16.8,16.8,1.8,349.8,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.100000001,6DigitNAICS,NULL,333131,333,3331,33313,333131,NULL,NULL,NULL,NULL,NULL,3531,1.201E+13,5279482,Outfall,877.1696451,3901,8774.653414,NULL,1,1,1,NULL,NULL,NULL
2005,75602BGTHR722FM,47915,110000458166,32.456734,-94.742497,0,14,145,1288,FRS,2019,NULL,NULL,AIR LIQUIDE LARGE INC USLP,722 FM 1845,LONGVIEW,GREGG,TX,75603,75603,48183,48,NULL,606067130,AIR LIQUIDE LARGE INDUSTRIES USLP,NULL,6,C,NA,NULL,NULL,NULL,NULL,16.6,9.1,0.7,360.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,4DigitNAICS,NULL,325120,325,3251,32512,325120,NULL,NULL,NULL,NULL,NULL,2813,NULL,5279482,NULL,878.8304414,3901,8611.053913,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,75602DNCRP1DANA,47916,110020515593,32.46367,-94.69841,0,14,150,1289,FRS,2019,NULL,NULL,CROSBY LONGVIEW,1 DANA WAY,LONGVIEW,HARRISON,TX,75602,75602,48203,48,NA,115093189,THE CROSBY GROUP,THE CROSBY GROUP,6,C,NULL,MICHAEL BARLEY,9036607200,NULL,MICHAEL.BARLEY@THECROSBYGROUP.COM,12.7,8.5,0.7,371.5,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2008,2008,2008,2008,0.029999999,6DigitNAICS,NULL,332111,332,3321,33211,332111,NULL,NULL,NULL,NULL,NULL,3714,NULL,5279488,NULL,4047.135153,3901,8937.346841,NULL,1,1,NULL,NULL,NULL,NULL
