TotalemploymentnumberofjobsUmp,FarmemploymentUmpPCT,MiningquarryingandoilandgasextractionUmpPCT,ConstructionUmpPCT,ForestryfishingandrelatedactivitiesUmpPCT,HealthcareandsocialassistanceUmpPCT,PerCapitapersonalincome2018,GDP2018,PercentPopulationUnder18,PercentPopulationOver65,PercentNonwhite,PercentofPopulationBelowPovertyLevel,UnemploymentRate,Populationpersquaremile2010,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,prienv,prienvOppose,teachGW,teachGWOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose
7562.0,1.78,1.47,1.88,1.01,,34034.0,514017,23.91,16.89,56.67,26.09,4.7,32.2,28.93,71.09,68.95,30.03,65.98,32.99,61.29,13.33,61.01,14.19,61.13,16.31,61.91,9.76,67.81,11.71,62.28,11.94,72.4,25.88,61.68,37.98,53.99,44.95,38.78,60.51,82.71,16.25,79.79,19.54,22.04,76.2,69.73,27.25,79.56,20.09,65.9,11.71,47.83,36.41,46.22,21.33,58.94,41.12,44.26,39.15,54.86,26.8,56.0,22.52,59.93,19.66,61.96,19.82,50.95,49.05,57.53,5.98
2543.0,3.25,0.01,1.71,0.76,2.99,29250.0,135816,24.21,15.65,38.84,30.46,5.1,24.0,32.51,67.36,65.76,34.32,63.88,35.75,56.56,15.34,56.26,16.81,59.72,19.46,59.91,12.27,67.35,13.04,62.52,12.71,69.31,29.13,57.64,42.01,55.25,43.62,39.4,59.33,82.64,16.23,77.92,21.44,27.95,71.17,68.21,28.99,76.48,23.71,64.84,14.54,48.17,36.02,46.67,23.43,57.43,42.52,43.19,45.58,55.47,30.78,55.3,27.38,59.41,24.76,61.97,23.23,48.82,51.18,56.0,6.71
2745.0,2.86,0.0,1.95,0.95,4.23,26195.0,136228,20.39,17.31,35.03,20.79,3.6,32.9,29.14,70.74,61.42,38.54,59.18,40.29,53.93,17.07,53.01,18.91,55.84,21.66,57.32,14.0,64.07,14.53,58.83,14.72,66.88,31.58,54.42,45.25,59.43,39.42,43.56,55.17,80.9,18.11,76.41,22.93,25.34,73.55,65.36,31.77,72.93,27.11,60.69,17.32,44.42,39.03,40.97,26.16,52.96,46.95,40.23,47.43,51.21,34.22,51.35,30.68,56.05,27.69,58.0,26.52,44.56,55.44,51.98,7.63
8119.0,0.68,0.0,3.47,0.36,,37618.0,388998,23.9,16.06,26.96,14.02,3.2,72.8,28.42,71.65,59.22,40.08,57.05,42.6,53.13,17.68,53.34,19.5,54.66,23.3,57.19,15.8,64.95,14.02,58.21,14.82,68.34,30.93,56.08,44.08,59.85,39.82,43.71,55.87,80.18,19.49,78.36,21.45,24.99,73.74,65.28,32.2,71.66,28.34,59.68,19.9,43.84,39.61,41.53,29.35,50.29,49.87,36.19,51.06,47.75,37.97,49.49,32.79,55.97,28.37,56.16,28.84,41.15,58.85,49.16,8.55
6012.0,1.39,,1.78,,1.89,33079.0,396516,21.03,16.2,33.73,19.28,3.9,99.8,30.03,69.9,61.54,38.44,60.25,39.47,54.12,17.15,54.12,18.63,56.28,21.56,57.81,14.37,64.76,14.17,59.54,14.49,68.1,30.63,56.02,43.67,57.91,41.23,41.18,57.81,81.2,17.94,77.26,22.28,26.28,72.54,65.59,31.85,73.16,26.92,61.77,17.66,45.42,37.92,43.72,26.57,53.17,46.77,39.67,48.69,50.97,35.45,52.04,31.09,57.58,27.32,58.87,26.56,43.5,56.5,51.99,7.85
2640.0,1.34,0.1,2.48,1.59,1.0,27561.0,154894,25.46,12.62,26.08,27.68,3.9,54.4,27.97,72.11,58.29,41.46,58.16,41.49,51.84,19.25,52.14,20.64,53.02,23.63,55.86,16.63,62.71,14.92,56.67,16.11,67.7,31.32,55.34,44.62,59.85,39.74,44.59,54.73,80.07,19.51,77.01,22.81,25.6,73.03,63.58,33.94,70.07,29.81,58.34,20.81,42.58,40.52,40.96,29.66,49.61,50.46,35.63,51.76,46.29,39.52,48.37,34.33,54.69,29.83,54.94,30.06,40.39,59.61,49.22,8.96
26068.0,0.79,,1.57,,3.74,37372.0,1835285,24.83,16.27,40.23,26.73,4.6,60.0,27.25,72.8,61.28,38.11,58.01,41.21,54.3,17.34,53.37,19.1,54.7,22.26,55.96,14.81,63.54,14.55,57.47,15.41,67.62,31.06,56.17,43.75,60.48,38.87,45.51,53.78,80.72,18.71,77.67,21.89,23.02,75.45,65.11,32.25,71.72,27.96,59.5,18.43,42.23,42.4,39.0,28.66,51.38,48.68,38.27,47.52,48.36,35.53,49.64,31.19,54.77,27.78,56.11,27.72,43.26,56.74,50.59,7.94
11197.0,0.82,,3.14,,,47258.0,546644,26.79,11.23,25.47,11.23,3.1,79.5,28.06,72.01,56.1,43.79,54.35,45.34,50.74,20.01,50.78,22.29,53.34,25.73,53.56,18.43,63.4,15.93,57.07,17.05,66.55,32.58,53.87,46.28,61.28,38.51,47.33,52.06,80.62,19.14,77.23,22.61,26.47,72.33,63.0,34.9,68.53,31.52,58.67,22.68,42.56,41.31,39.52,33.16,48.96,51.07,34.58,54.68,45.67,41.91,47.29,36.91,53.99,32.59,54.95,31.71,39.03,60.97,48.98,9.42
40654.0,0.03,,0.55,,1.19,35805.0,3212350,28.67,7.95,53.16,15.99,3.7,129.5,30.72,69.23,71.53,27.36,66.69,32.01,61.4,13.44,61.09,14.5,62.94,16.13,60.83,9.91,69.87,12.04,63.34,12.1,72.89,25.02,62.59,36.97,55.03,43.79,40.19,59.13,84.21,14.72,81.51,17.53,24.39,73.74,70.87,26.58,79.97,19.64,69.08,12.27,50.53,36.05,46.38,23.94,61.5,38.5,45.63,41.61,56.56,28.42,58.54,23.97,62.88,20.55,64.07,20.5,50.67,49.33,60.49,5.93
2414.0,1.72,0.0,3.37,1.37,1.22,37333.0,131430,19.39,21.73,33.57,22.82,3.9,38.0,26.67,73.38,58.9,40.63,56.31,43.0,52.73,18.29,51.81,20.29,52.5,23.48,55.02,15.91,62.38,15.1,56.34,16.02,66.83,32.0,54.69,45.4,62.14,37.21,46.59,52.73,80.0,19.51,76.8,22.88,23.92,74.69,64.17,33.23,70.42,29.27,57.48,19.78,41.0,42.83,38.09,30.14,49.17,50.92,36.32,49.91,46.79,37.68,47.96,33.19,53.18,29.57,54.49,29.47,41.37,58.63,49.52,8.4
2491.0,1.0,,3.25,,,27071.0,120961,28.52,8.17,35.45,19.77,3.6,36.1,30.83,69.23,62.44,37.34,63.53,36.41,54.52,17.44,56.2,17.97,57.62,20.66,60.03,14.39,66.08,13.18,60.45,13.9,70.94,28.11,58.59,41.05,54.43,45.19,39.06,60.25,81.65,17.73,78.79,21.04,27.29,71.29,65.99,31.65,74.2,25.91,63.4,17.88,47.83,35.39,46.78,26.28,54.31,45.72,38.89,49.87,50.41,36.77,53.23,30.92,60.04,25.98,59.72,26.36,43.07,56.93,52.12,8.15
70437.0,0.2,,1.62,,2.46,37443.0,4563203,23.96,11.08,42.05,24.06,3.5,220.2,29.8,70.16,62.38,36.96,62.53,36.76,55.51,16.52,56.23,17.57,58.82,19.84,59.16,13.29,66.39,13.62,60.86,14.18,68.31,30.31,57.18,42.69,55.41,43.98,42.1,56.96,81.72,17.5,78.19,21.26,24.69,73.75,66.97,30.59,75.28,24.52,62.26,15.77,45.85,38.26,43.35,26.73,54.46,45.55,40.02,46.57,51.22,33.7,53.33,28.39,58.39,24.24,59.47,24.39,45.57,54.43,52.73,7.49
13310.0,0.57,,2.49,,2.22,37427.0,696558,18.51,16.25,6.09,19.17,3.1,105.9,27.98,71.94,54.52,45.63,52.75,46.88,46.7,22.19,45.54,24.51,47.5,29.41,50.85,21.77,59.43,17.55,54.04,18.29,63.47,35.47,51.32,48.74,63.25,36.24,47.49,51.7,79.22,20.25,75.55,24.01,27.86,71.12,61.72,36.16,64.5,35.35,54.17,27.12,40.65,42.32,37.51,35.33,45.76,54.26,32.18,59.1,43.68,46.31,45.55,41.4,52.19,36.62,53.09,36.04,35.51,64.49,46.13,10.3
10475.0,1.27,,2.34,,,36982.0,624689,26.41,16.29,45.22,25.61,5.1,85.0,28.06,72.0,63.25,36.05,61.41,37.86,56.21,16.26,56.02,17.51,56.82,19.9,58.44,13.04,65.21,13.42,59.33,14.15,69.72,28.91,57.99,41.87,57.7,41.59,42.33,56.97,81.2,18.09,78.32,21.25,23.49,74.93,66.45,30.82,74.54,25.17,61.89,16.0,44.67,39.38,42.38,26.17,53.65,46.41,39.5,45.92,50.1,33.48,51.65,28.8,56.9,25.11,57.95,25.19,45.16,54.84,53.03,7.43
3663.0,0.54,,2.48,,0.99,29519.0,193322,17.73,23.43,37.73,20.12,3.6,33.8,29.37,70.63,64.35,35.19,61.18,38.05,55.74,16.36,55.27,18.03,57.41,20.64,57.56,13.44,66.03,13.83,60.11,14.16,69.34,29.12,57.03,42.86,58.95,40.17,43.63,55.42,81.36,17.86,78.55,20.86,25.8,72.87,66.67,30.61,74.68,25.18,62.8,16.33,45.51,39.42,43.2,26.76,54.55,45.5,40.57,46.74,51.45,33.66,52.34,29.52,57.23,26.05,59.09,25.45,45.96,54.04,54.81,7.32
4731.0,3.16,,0.87,,,31028.0,428881,19.47,15.35,65.06,24.6,4.6,36.8,32.97,67.02,73.33,25.89,73.61,25.72,64.7,11.56,65.85,11.69,68.1,12.78,67.22,7.41,72.45,9.95,67.25,9.9,75.92,22.35,65.26,34.15,47.47,51.45,33.11,66.03,84.6,14.2,81.46,17.88,24.32,73.93,72.21,24.75,83.55,16.35,72.93,8.42,54.06,31.54,54.08,17.24,64.69,35.34,48.85,36.53,60.02,23.55,61.65,19.39,65.52,16.89,66.86,16.6,55.55,44.46,61.68,5.19
7978.0,3.01,,3.85,,,36557.0,482010,23.1,16.01,15.16,17.4,3.0,99.6,28.6,71.45,56.48,43.77,56.58,43.42,48.85,20.97,49.51,22.56,51.27,26.29,54.57,19.4,61.81,15.74,55.89,16.82,66.73,32.65,53.7,46.35,62.14,37.61,45.33,53.85,79.76,19.94,76.48,23.54,27.47,71.43,62.25,35.35,67.5,32.62,56.5,24.26,41.38,41.32,40.4,31.9,47.58,52.47,33.66,55.91,44.85,43.26,46.79,38.02,53.88,33.14,54.03,33.17,37.39,62.61,46.28,9.89
1980.0,3.62,,,,,29333.0,128418,21.94,18.04,40.42,22.81,4.2,23.9,29.14,70.9,63.73,35.85,63.02,36.43,55.97,16.36,56.29,17.33,57.58,19.7,59.25,13.09,65.61,13.26,59.93,13.89,70.41,28.29,58.37,41.35,56.81,42.49,41.45,57.69,81.44,17.8,78.5,21.09,24.78,73.8,66.12,31.09,74.73,25.14,62.79,16.06,45.63,38.28,44.07,25.53,54.06,45.99,39.7,46.64,50.53,33.89,52.17,29.05,57.72,25.26,58.66,25.08,45.22,54.78,53.38,7.54
7943.0,1.2,0.06,2.93,0.53,,34847.0,486486,22.02,18.97,42.25,22.39,4.5,43.9,29.2,70.8,65.15,34.34,63.11,36.19,56.79,15.61,56.21,16.9,57.62,19.62,59.12,12.46,65.65,13.18,60.94,13.37,70.16,28.32,58.05,41.75,57.14,41.96,41.15,57.88,81.97,17.12,78.54,20.9,24.47,74.12,67.34,29.75,75.95,23.9,62.68,15.4,46.48,37.89,43.62,24.86,55.88,44.14,41.26,44.94,52.24,31.93,53.01,27.98,57.66,25.03,59.33,24.51,47.01,52.99,54.67,6.98
2604.0,2.94,0.0,1.15,0.81,1.41,40826.0,171059,23.08,20.79,31.44,22.64,3.3,21.7,26.41,73.59,57.32,42.51,54.49,44.93,51.16,19.11,49.93,21.4,50.91,24.84,53.78,16.94,61.07,15.94,55.26,16.79,65.31,33.52,52.81,47.19,63.39,35.83,47.45,51.59,79.29,20.15,75.71,23.89,23.86,74.95,63.08,34.24,68.61,31.18,55.71,21.27,39.76,43.59,36.63,30.93,47.69,52.37,35.75,50.91,46.12,38.75,46.66,34.81,51.83,31.45,53.38,30.83,40.31,59.69,48.09,8.78
9865.0,2.39,0.02,1.34,1.28,,35069.0,710687,23.53,15.23,50.72,24.09,4.6,45.9,31.3,68.68,68.21,31.5,67.9,31.69,59.64,14.0,59.57,14.77,63.05,16.82,62.8,10.42,68.89,11.84,63.77,11.83,72.15,26.42,60.22,39.44,52.98,46.11,36.95,62.06,82.61,16.41,79.56,19.92,25.28,73.37,69.12,28.03,79.49,20.59,67.51,12.4,50.47,33.52,46.72,20.81,59.71,40.25,44.02,42.16,56.22,28.11,57.34,23.98,61.83,21.26,63.3,20.61,49.97,50.03,56.76,6.31
12428.0,0.49,,2.17,,1.67,44790.0,1636124,20.82,17.11,26.36,12.74,3.2,66.8,23.29,76.7,50.78,46.09,42.25,57.61,52.09,14.97,51.35,18.88,50.07,28.09,58.44,16.4,65.6,12.34,55.39,12.48,65.72,34.79,51.75,48.68,66.0,33.32,43.04,57.62,77.35,22.49,77.5,22.12,18.22,81.05,67.93,28.94,72.85,28.0,51.94,21.69,40.75,39.04,32.78,29.48,48.77,51.56,35.37,49.94,49.14,34.96,49.42,31.05,56.93,28.0,54.94,30.47,36.38,63.62,36.01,9.03
2925.0,2.43,0.0,1.73,1.17,,29408.0,141780,21.6,15.61,32.3,17.78,5.3,38.1,26.76,73.21,57.36,42.4,54.3,45.1,51.14,19.12,50.05,21.34,51.03,25.0,53.7,17.08,61.2,16.06,55.46,16.75,65.15,33.52,52.7,47.13,62.71,36.41,47.2,51.89,79.31,20.07,75.8,23.67,24.18,74.64,63.38,34.15,68.69,31.14,56.32,21.38,40.91,42.51,37.26,30.94,48.32,51.69,36.25,51.21,46.81,38.94,47.68,34.81,52.9,31.36,54.24,30.8,39.9,60.1,48.09,8.83
12102.0,1.82,0.0,1.75,0.58,,50541.0,672292,22.92,18.41,25.88,13.18,3.1,51.4,28.62,71.38,59.07,40.85,56.97,42.54,51.68,18.6,50.5,20.74,53.48,24.18,54.85,16.61,63.46,15.16,56.87,15.79,66.48,32.4,54.56,45.52,60.7,38.69,45.19,54.12,80.71,18.7,76.93,22.73,26.78,72.07,64.59,32.94,70.26,29.66,58.82,20.22,42.06,41.72,40.53,30.01,49.84,50.24,36.64,51.84,48.03,38.65,49.3,33.88,54.72,30.1,55.56,30.76,41.36,58.64,50.69,8.47
11725.0,0.81,,1.63,,,29968.0,1250877,25.33,13.37,3.36,17.81,5.0,115.0,26.43,73.56,53.36,46.75,52.99,46.67,46.18,22.91,44.42,25.19,48.52,29.47,52.11,21.87,58.44,17.45,52.22,18.73,63.61,35.55,50.31,49.64,65.11,34.37,49.14,50.01,75.98,23.89,74.62,25.17,25.27,73.65,60.27,37.17,64.54,35.49,51.21,28.44,40.19,43.31,35.68,34.2,45.07,54.97,32.58,56.6,42.65,45.15,43.74,41.28,50.14,37.91,50.54,37.64,35.77,64.24,44.39,10.62
131203.0,0.0,0.02,1.13,0.04,3.41,44149.0,9713550,24.86,12.22,55.46,20.79,4.5,877.5,34.48,65.55,69.98,28.19,68.96,30.26,62.46,13.09,62.82,13.76,64.15,15.99,63.27,9.79,71.37,11.11,65.34,11.15,73.48,24.05,63.15,36.13,51.12,47.0,36.55,62.22,84.16,14.94,81.64,17.76,26.69,71.61,71.4,26.08,81.48,18.39,70.16,11.1,52.53,33.65,48.2,22.36,61.96,38.14,45.9,40.72,57.37,27.64,58.87,22.86,62.94,19.59,64.75,19.48,52.6,47.4,60.05,5.84
44963.0,0.2,0.02,2.33,,2.31,33750.0,2415670,26.89,12.01,48.02,16.5,3.9,367.3,30.5,69.54,66.64,31.53,66.2,32.94,59.59,14.44,58.36,15.42,59.37,17.04,60.78,11.0,68.03,12.23,62.58,12.63,72.52,25.33,60.35,38.91,55.02,42.93,40.23,58.54,82.51,16.03,80.56,18.42,25.07,73.28,69.04,28.35,77.86,21.85,67.61,13.6,48.72,37.44,47.62,24.01,57.09,43.04,42.55,44.47,53.39,31.57,55.44,27.03,60.74,23.05,61.48,23.93,48.76,51.24,57.49,6.54
22845.0,0.59,,1.65,,2.45,66740.0,1254367,26.81,14.15,11.29,6.88,2.5,178.0,33.16,66.98,57.83,42.39,58.93,41.17,49.78,20.32,51.23,21.72,52.37,25.69,54.72,18.81,64.36,14.67,58.77,15.62,67.99,31.62,56.52,44.13,57.2,43.19,42.39,57.36,82.62,17.22,78.9,21.33,33.03,65.8,64.76,33.52,68.0,32.03,60.87,23.62,45.08,37.49,45.82,32.63,50.48,49.7,34.11,57.72,46.94,43.77,50.78,36.62,57.3,32.3,57.11,32.77,39.43,60.57,51.37,9.47
4064.0,4.05,0.65,3.76,0.84,,37709.0,331793,21.8,17.74,21.3,17.35,3.2,33.9,28.39,71.68,58.49,41.4,57.76,41.9,51.04,19.55,51.17,21.18,52.67,24.55,55.3,17.52,62.72,15.14,56.76,16.14,67.65,31.46,55.01,45.09,60.69,39.0,45.33,54.17,80.29,19.34,77.24,22.68,26.36,72.37,63.6,33.93,69.49,30.42,57.89,21.75,42.6,40.88,40.54,30.59,49.28,50.82,35.12,53.04,46.11,40.38,47.98,35.32,54.34,30.94,54.87,31.07,40.0,60.0,49.17,9.07
49790.0,0.08,0.03,2.76,0.04,2.64,37727.0,2290287,27.54,9.69,23.75,9.66,2.9,455.8,28.99,71.08,59.9,40.06,58.6,41.15,51.28,19.04,50.76,20.8,53.11,23.74,54.37,16.77,65.5,14.76,58.02,15.68,68.69,30.42,54.6,45.77,61.56,38.21,44.64,54.68,81.59,18.13,78.38,21.5,27.9,70.89,64.47,33.33,70.63,29.41,58.62,22.46,42.84,42.03,39.1,32.64,48.56,51.66,35.48,54.19,47.05,41.38,48.8,36.61,54.52,33.51,54.91,33.72,40.13,59.87,50.47,8.86
13997.0,0.96,0.03,,0.17,2.35,38066.0,938621,21.77,14.38,51.45,17.33,4.1,184.3,31.34,68.63,67.24,32.0,66.61,32.74,60.08,13.89,60.2,14.83,62.42,16.76,61.89,10.34,69.23,11.84,64.0,11.99,71.79,26.54,60.73,38.8,52.38,46.57,37.74,61.41,82.68,16.28,80.0,19.34,25.28,73.16,69.54,27.94,79.38,20.6,68.14,12.43,50.69,34.32,48.92,22.23,59.89,40.06,44.92,42.23,56.16,28.98,57.76,24.52,62.77,20.96,63.87,20.74,49.45,50.55,57.41,6.34
13857.0,0.56,,2.76,,3.17,47887.0,929381,20.45,20.57,4.34,9.77,3.0,126.8,31.09,68.92,55.13,45.8,55.24,45.16,46.91,21.76,47.26,23.69,50.48,27.8,53.77,20.5,61.6,16.14,56.41,16.8,65.42,34.11,52.54,47.69,62.55,37.25,44.7,54.31,80.74,18.91,75.78,24.37,32.44,67.02,62.22,35.6,65.52,34.9,56.32,25.15,42.37,40.25,40.78,33.3,47.69,52.37,33.31,59.3,45.83,45.28,46.91,41.19,54.03,36.16,54.82,35.12,37.85,62.15,47.26,10.03
6787.0,1.89,0.06,3.05,1.48,,36065.0,371570,25.2,16.26,13.16,20.87,3.4,59.3,26.9,73.13,53.16,47.25,52.25,47.8,46.62,22.22,46.37,24.5,47.12,28.62,51.91,21.03,58.55,17.13,53.08,18.23,63.76,35.73,50.93,49.16,64.99,34.64,48.14,50.97,77.96,21.87,74.89,25.14,26.79,72.29,60.72,36.94,64.57,35.58,52.03,26.68,38.74,43.78,35.89,34.53,44.25,55.84,32.28,57.43,43.18,45.2,44.12,41.09,50.5,37.3,51.11,36.81,35.75,64.25,43.86,10.43
5829.0,1.49,,4.98,,,39851.0,278801,24.34,15.0,11.95,11.99,3.0,82.7,26.11,73.92,52.34,47.87,50.59,49.24,47.01,22.17,44.78,24.93,47.02,29.12,50.53,21.27,58.71,17.6,52.92,18.81,63.21,36.12,50.4,49.85,66.48,33.1,50.08,49.11,78.32,21.56,74.68,25.28,26.31,72.66,60.67,37.12,64.4,35.59,50.81,26.96,37.55,45.9,34.11,35.55,43.74,56.33,31.63,57.63,42.37,45.68,43.15,41.58,49.23,36.39,50.17,35.93,35.23,64.78,44.09,10.33
16323.0,0.64,,1.71,,2.62,32368.0,1181529,26.02,15.15,24.61,18.77,3.6,133.6,26.11,73.97,54.76,44.65,53.81,46.34,50.04,19.77,51.36,21.3,52.59,25.75,57.97,18.04,62.7,14.6,56.02,15.72,67.16,32.62,54.62,45.2,60.94,38.89,43.52,55.98,78.43,21.42,76.56,23.52,23.96,74.92,62.94,34.44,68.26,32.03,56.06,23.94,42.35,37.98,39.62,29.76,48.73,51.35,34.19,53.14,45.3,40.84,47.46,35.37,55.01,30.86,53.74,31.86,36.81,63.19,42.82,9.96
4566.0,3.78,0.0,,0.46,7.03,30358.0,265086,17.02,18.64,36.59,18.8,3.8,48.2,26.96,73.09,60.43,39.14,57.78,41.61,53.72,17.76,53.16,19.35,53.87,22.01,56.33,14.7,62.82,14.58,57.16,15.45,67.21,31.48,55.23,44.62,60.36,38.87,44.09,54.95,79.94,19.37,76.61,22.95,23.04,75.52,64.82,32.48,71.98,27.77,58.5,18.19,41.66,41.73,38.98,28.16,50.68,49.37,37.98,47.41,48.24,35.33,49.03,31.17,53.97,27.82,55.33,27.61,43.14,56.86,50.3,7.99
9713.0,0.91,0.05,2.59,0.46,,41839.0,445696,19.71,22.05,31.32,15.98,4.3,61.6,30.03,69.94,60.35,39.55,58.62,41.1,53.29,17.36,52.61,19.4,55.77,22.89,57.31,15.07,65.16,14.3,59.48,14.46,67.59,31.28,55.31,44.61,60.56,38.6,43.32,55.7,81.4,17.86,77.36,22.23,27.45,71.61,65.94,31.53,72.71,27.51,59.67,18.36,44.87,38.93,41.34,28.22,53.06,46.97,39.16,49.79,51.1,35.81,51.37,32.2,56.94,28.2,57.93,28.48,43.41,56.59,51.75,7.91
626.0,1.62,0.0,0.92,,,30902.0,49138,17.43,32.15,57.52,22.8,5.0,16.6,28.42,71.57,64.93,34.37,61.89,37.17,58.07,14.83,57.03,16.44,58.36,18.79,59.15,11.48,66.24,13.12,60.31,13.35,69.48,28.92,58.11,41.74,58.22,40.67,42.94,56.13,81.71,17.38,78.12,21.25,23.2,75.35,67.86,29.19,76.26,23.47,62.94,13.78,45.07,39.51,42.4,24.2,55.59,44.47,42.39,42.53,53.02,29.75,53.33,26.11,56.99,23.65,59.33,23.0,48.26,51.74,54.8,6.6
8583.0,0.49,,3.23,,,41128.0,466083,17.43,26.1,7.78,19.93,3.5,44.0,34.21,65.84,57.67,43.34,61.75,39.11,49.01,20.25,51.46,20.94,54.91,24.88,58.32,18.46,64.87,14.03,59.88,14.57,68.84,30.97,56.05,44.01,56.2,43.86,38.51,60.6,81.62,17.98,77.5,22.88,34.47,64.99,64.06,33.79,70.81,29.98,61.01,22.36,46.59,35.24,48.04,28.27,51.57,48.49,35.58,57.25,48.91,42.31,51.21,36.59,58.81,31.55,58.52,31.08,40.11,59.89,49.63,9.48
3034.0,2.5,0.0,,2.69,,33238.0,362963,22.95,23.06,63.28,33.99,4.8,18.0,34.93,65.06,71.97,27.69,73.53,26.22,63.56,11.78,65.39,11.8,67.75,13.09,67.46,7.7,72.0,9.82,67.58,9.73,75.12,23.43,64.94,34.45,45.66,53.42,31.09,67.86,84.43,14.34,80.66,18.9,25.96,72.64,71.93,25.12,83.38,16.74,72.56,8.58,54.15,30.2,56.26,16.39,64.82,35.15,48.98,37.07,60.63,23.55,62.12,19.24,66.03,16.69,67.41,16.07,56.01,43.99,61.69,5.29
148357.0,0.03,,1.03,,3.63,38196.0,11603709,23.43,12.81,61.77,23.16,4.5,618.4,31.43,68.64,73.86,25.19,69.95,29.29,64.63,12.09,65.84,12.38,67.0,13.53,65.06,8.25,71.84,10.19,66.56,10.56,76.21,22.25,66.18,33.45,51.41,48.09,35.85,63.43,83.75,15.46,82.24,17.24,24.18,73.88,71.95,25.33,82.96,16.83,69.94,9.53,52.59,33.55,49.05,19.7,62.79,37.32,45.73,38.44,56.96,26.6,59.82,20.75,63.84,16.35,64.32,18.21,52.74,47.26,62.07,5.53
49855.0,0.08,0.01,,,3.1,35244.0,3403771,25.56,12.98,57.93,16.08,3.8,656.5,34.35,65.7,73.96,25.18,72.13,27.07,64.13,12.19,64.62,12.7,66.21,14.03,64.21,8.42,72.32,10.45,67.08,10.43,76.03,22.19,65.03,34.71,49.55,49.6,35.3,64.02,85.39,13.59,82.64,16.7,26.46,71.75,72.44,25.07,82.72,17.14,73.42,9.61,54.89,32.4,53.84,19.84,64.52,35.55,48.2,39.08,59.56,25.59,61.36,21.23,66.32,17.41,67.57,17.37,54.76,45.24,64.05,5.38
1652.0,1.83,0.0,,,,30931.0,111573,25.66,16.43,30.8,22.21,3.9,30.0,26.77,73.25,55.74,44.2,53.57,45.95,50.35,19.84,49.19,22.22,50.14,25.79,52.97,17.95,60.48,16.45,54.88,17.44,64.59,34.28,52.04,48.01,63.59,35.7,48.24,50.84,79.16,20.41,75.4,24.31,24.94,73.86,62.47,35.18,67.59,32.21,55.25,22.47,39.57,43.83,36.58,32.03,47.07,52.99,35.22,52.22,45.57,40.19,46.42,36.12,51.76,32.55,53.07,31.99,39.33,60.67,47.73,9.13
5097.0,2.14,0.01,1.67,0.8,,35010.0,330384,22.15,17.03,44.23,22.03,5.4,22.6,28.83,71.19,63.85,35.57,61.9,37.39,56.68,15.75,56.26,17.1,57.51,19.59,58.75,12.6,65.72,13.28,60.08,13.74,69.63,28.94,58.06,41.79,57.32,41.85,41.95,57.25,81.58,17.6,78.3,21.23,24.2,74.33,67.01,30.25,75.19,24.58,62.72,15.27,45.23,38.96,43.15,25.48,54.5,45.55,40.53,45.37,51.42,32.55,52.61,28.14,57.41,24.78,58.96,24.46,46.2,53.8,53.96,7.14
3527.0,2.13,0.0,0.81,1.94,4.97,40217.0,248233,21.7,21.77,38.21,25.14,4.4,37.1,29.69,70.32,62.02,37.8,60.78,38.82,54.52,16.96,54.3,18.41,56.18,21.27,57.86,14.12,64.96,13.88,59.53,14.31,68.61,30.2,56.61,43.32,58.17,41.08,42.07,56.93,81.34,17.91,77.59,22.07,26.18,72.57,65.93,31.42,73.59,26.37,61.45,17.2,44.72,38.97,43.01,26.68,53.2,46.84,39.4,48.04,50.68,34.78,51.64,30.48,56.83,26.97,58.33,26.34,44.71,55.29,52.64,7.67
32661.0,0.23,0.01,1.44,0.07,4.32,34772.0,1932018,24.18,16.8,37.1,21.22,4.0,326.1,27.05,72.98,61.97,37.48,59.35,39.87,55.16,17.2,54.73,18.76,56.03,21.05,55.84,14.64,63.97,14.41,58.28,15.19,69.14,29.44,58.09,41.65,57.57,41.97,44.76,54.64,81.36,18.09,76.99,22.67,24.1,74.4,65.48,31.85,72.73,26.94,60.51,17.33,42.5,41.53,38.5,28.55,52.86,47.16,38.51,47.25,49.19,34.54,50.3,29.68,54.57,27.04,56.85,25.05,43.55,56.45,52.18,7.85
12278.0,0.72,,1.64,,,38915.0,845831,22.49,18.7,15.99,17.58,3.9,146.1,27.41,72.58,55.58,44.61,53.93,45.78,48.01,20.92,46.92,23.07,48.86,26.83,52.66,19.39,60.35,16.55,55.01,17.37,64.7,34.44,51.52,48.64,63.71,35.85,47.03,51.99,78.69,20.95,75.38,24.41,26.65,72.32,62.08,35.51,66.16,33.79,56.39,24.37,41.14,41.6,37.96,32.23,47.2,52.8,33.91,54.71,44.77,42.41,45.9,37.64,51.95,33.47,52.87,32.81,37.65,62.35,47.93,9.69
