STATEFP,COUNTYFP,reducetax,CO2limits,localofficials,governor,congress,president,corporations,citizens,regulate,supportRPS,drilloffshore,drillANWR,fundrenewables,rebates,mediaweekly,prienv,teachGW,happening,human,consensus,worried,personal,harmUS,devharm,futuregen,harmplants,timing,affectweather,PerCapitapersonalincome2018,GDP2018,PercentPopulationUnder18,PercentPopulationOver65,PercentNonwhite,PercentofPopulationBelowPovertyLevel,POPESTIMATE2019,UnemploymentRate,AgricultureforestryfishingandhuntingPCT,ConstructionPCT,HealthcareandsocialassistancePCT,Populationpersquaremile2010,TotalemploymentnumberofjobsUmp
18,163,0.46,0.55,0.35,0.43,0.38,0.39,0.43,0.36,0.51,0.49,0.66,0.55,0.6,0.62,0.43,0.41,0.43,0.47,0.36,0.4,0.31,0.16,0.28,0.35,0.38,0.39,0.33,0.53,0.12,0.01,0.52,0.24,0.15,0.3,0.02,0.13,0.1,0.18,0.16,0.01,0.02
18,165,0.3,0.14,0.27,0.3,0.25,0.44,0.49,0.26,0.4,0.25,0.9,0.57,0.4,0.56,0.15,0.51,0.45,0.13,0.22,0.12,0.2,0.14,0.3,0.32,0.4,0.33,0.13,0.15,0.09,0.0,0.53,0.3,0.02,0.22,0.0,0.24,0.26,0.22,0.18,0.0,0.0
18,167,0.54,0.57,0.37,0.49,0.41,0.42,0.48,0.41,0.58,0.52,0.62,0.44,0.56,0.62,0.39,0.45,0.54,0.44,0.4,0.46,0.35,0.22,0.31,0.42,0.46,0.45,0.31,0.49,0.09,0.01,0.49,0.23,0.13,0.32,0.01,0.19,0.11,0.2,0.18,0.0,0.01
18,169,0.32,0.35,0.14,0.17,0.14,0.22,0.25,0.21,0.32,0.27,0.83,0.73,0.43,0.41,0.38,0.23,0.21,0.22,0.18,0.25,0.13,0.07,0.13,0.22,0.24,0.25,0.15,0.4,0.11,0.0,0.5,0.31,0.04,0.21,0.0,0.13,0.12,0.19,0.19,0.0,0.0
18,171,0.36,0.42,0.16,0.24,0.24,0.29,0.34,0.26,0.4,0.32,0.78,0.63,0.47,0.45,0.44,0.26,0.29,0.29,0.22,0.31,0.16,0.1,0.17,0.26,0.3,0.29,0.19,0.39,0.12,0.0,0.52,0.31,0.02,0.14,0.0,0.12,0.17,0.15,0.18,0.0,0.0
18,173,0.34,0.34,0.21,0.24,0.2,0.26,0.35,0.22,0.4,0.33,0.81,0.66,0.44,0.54,0.36,0.35,0.26,0.29,0.19,0.25,0.19,0.1,0.18,0.27,0.3,0.31,0.16,0.38,0.16,0.0,0.59,0.25,0.06,0.1,0.01,0.12,0.11,0.13,0.14,0.0,0.0
18,175,0.4,0.46,0.17,0.26,0.26,0.31,0.34,0.27,0.43,0.34,0.76,0.61,0.47,0.46,0.42,0.25,0.3,0.3,0.24,0.32,0.18,0.11,0.17,0.26,0.3,0.3,0.2,0.4,0.08,0.0,0.56,0.24,0.02,0.22,0.0,0.14,0.12,0.15,0.21,0.0,0.0
18,177,0.45,0.49,0.29,0.35,0.33,0.36,0.4,0.32,0.48,0.41,0.74,0.6,0.54,0.53,0.38,0.33,0.36,0.34,0.3,0.34,0.24,0.15,0.22,0.32,0.33,0.34,0.27,0.46,0.1,0.0,0.53,0.29,0.1,0.31,0.01,0.16,0.14,0.17,0.22,0.0,0.01
18,179,0.31,0.38,0.11,0.18,0.16,0.2,0.25,0.17,0.36,0.27,0.83,0.72,0.43,0.42,0.39,0.19,0.19,0.21,0.15,0.24,0.09,0.03,0.08,0.19,0.22,0.21,0.12,0.35,0.1,0.0,0.59,0.27,0.04,0.17,0.0,0.11,0.11,0.15,0.14,0.0,0.0
18,181,0.42,0.47,0.22,0.3,0.3,0.33,0.38,0.31,0.45,0.36,0.77,0.62,0.51,0.49,0.43,0.3,0.35,0.34,0.25,0.31,0.2,0.14,0.2,0.28,0.33,0.33,0.23,0.42,0.11,0.0,0.56,0.3,0.08,0.15,0.0,0.11,0.11,0.21,0.15,0.0,0.0
18,183,0.35,0.44,0.15,0.24,0.24,0.28,0.35,0.27,0.42,0.35,0.78,0.64,0.44,0.44,0.43,0.23,0.26,0.28,0.24,0.29,0.15,0.07,0.13,0.23,0.26,0.25,0.16,0.38,0.11,0.0,0.56,0.26,0.04,0.14,0.0,0.12,0.14,0.22,0.16,0.0,0.0
19,001,0.43,0.46,0.25,0.21,0.31,0.29,0.39,0.34,0.38,0.4,0.66,0.62,0.52,0.49,0.51,0.51,0.38,0.36,0.29,0.36,0.3,0.18,0.29,0.41,0.5,0.45,0.29,0.48,0.14,0.0,0.51,0.36,0.02,0.14,0.0,0.09,0.12,0.22,0.18,0.0,0.0
19,003,0.42,0.53,0.25,0.28,0.36,0.4,0.42,0.38,0.46,0.47,0.57,0.47,0.52,0.5,0.55,0.49,0.42,0.4,0.34,0.46,0.32,0.17,0.29,0.44,0.57,0.48,0.28,0.47,0.2,0.0,0.49,0.37,0.03,0.18,0.0,0.05,0.14,0.24,0.19,0.0,0.0
19,005,0.47,0.49,0.33,0.3,0.39,0.42,0.48,0.41,0.46,0.46,0.61,0.49,0.54,0.55,0.48,0.61,0.5,0.41,0.37,0.41,0.39,0.25,0.39,0.49,0.59,0.53,0.34,0.47,0.12,0.0,0.54,0.35,0.03,0.18,0.0,0.15,0.16,0.17,0.19,0.0,0.0
19,007,0.43,0.47,0.26,0.22,0.32,0.27,0.39,0.34,0.37,0.41,0.67,0.62,0.52,0.48,0.51,0.49,0.35,0.37,0.29,0.38,0.3,0.16,0.27,0.39,0.49,0.45,0.28,0.5,0.09,0.0,0.52,0.37,0.03,0.29,0.0,0.16,0.13,0.12,0.2,0.0,0.0
19,009,0.45,0.47,0.28,0.23,0.33,0.31,0.4,0.34,0.4,0.41,0.66,0.62,0.52,0.5,0.48,0.52,0.39,0.37,0.3,0.37,0.32,0.19,0.29,0.41,0.5,0.46,0.31,0.48,0.13,0.0,0.47,0.4,0.03,0.17,0.0,0.1,0.18,0.25,0.21,0.0,0.0
19,011,0.45,0.53,0.31,0.29,0.43,0.3,0.49,0.41,0.46,0.48,0.6,0.59,0.57,0.59,0.52,0.53,0.42,0.48,0.36,0.48,0.4,0.18,0.29,0.44,0.58,0.53,0.3,0.52,0.15,0.0,0.57,0.27,0.02,0.12,0.0,0.12,0.13,0.16,0.13,0.0,0.0
19,013,0.65,0.65,0.49,0.47,0.49,0.46,0.56,0.56,0.63,0.63,0.43,0.44,0.7,0.7,0.49,0.68,0.67,0.6,0.55,0.56,0.53,0.36,0.43,0.57,0.67,0.6,0.48,0.62,0.11,0.01,0.51,0.23,0.16,0.26,0.01,0.13,0.11,0.18,0.18,0.0,0.01
19,015,0.49,0.55,0.34,0.32,0.39,0.37,0.47,0.41,0.5,0.53,0.57,0.52,0.58,0.6,0.54,0.57,0.47,0.46,0.37,0.46,0.38,0.2,0.32,0.47,0.59,0.52,0.34,0.54,0.13,0.0,0.54,0.26,0.04,0.14,0.0,0.09,0.13,0.19,0.16,0.0,0.0
19,017,0.5,0.55,0.33,0.29,0.38,0.35,0.45,0.41,0.47,0.53,0.54,0.51,0.57,0.58,0.55,0.59,0.5,0.46,0.41,0.5,0.39,0.21,0.34,0.5,0.6,0.55,0.34,0.55,0.13,0.0,0.52,0.3,0.04,0.1,0.0,0.09,0.15,0.22,0.19,0.0,0.0
19,019,0.52,0.52,0.35,0.3,0.4,0.36,0.47,0.42,0.45,0.49,0.59,0.57,0.59,0.58,0.53,0.59,0.49,0.45,0.37,0.43,0.39,0.24,0.35,0.47,0.56,0.53,0.37,0.56,0.12,0.0,0.65,0.27,0.02,0.11,0.0,0.11,0.17,0.16,0.16,0.0,0.0
19,021,0.55,0.59,0.42,0.37,0.46,0.43,0.47,0.47,0.43,0.49,0.51,0.46,0.54,0.49,0.52,0.65,0.55,0.54,0.48,0.47,0.52,0.42,0.52,0.58,0.62,0.6,0.51,0.57,0.13,0.0,0.62,0.21,0.23,0.22,0.0,0.08,0.2,0.21,0.19,0.0,0.0
19,023,0.4,0.44,0.23,0.19,0.28,0.26,0.36,0.3,0.35,0.38,0.68,0.65,0.49,0.46,0.48,0.47,0.34,0.33,0.26,0.34,0.27,0.15,0.25,0.38,0.47,0.42,0.26,0.46,0.13,0.0,0.55,0.35,0.02,0.14,0.0,0.13,0.13,0.16,0.17,0.0,0.0
19,025,0.39,0.47,0.23,0.22,0.3,0.3,0.37,0.32,0.37,0.41,0.64,0.59,0.5,0.46,0.52,0.47,0.36,0.36,0.28,0.39,0.29,0.15,0.26,0.4,0.5,0.44,0.26,0.46,0.14,0.0,0.49,0.37,0.04,0.24,0.0,0.1,0.18,0.18,0.15,0.0,0.0
19,027,0.43,0.49,0.26,0.24,0.32,0.3,0.39,0.34,0.41,0.44,0.63,0.59,0.52,0.51,0.5,0.5,0.38,0.38,0.3,0.39,0.31,0.16,0.26,0.41,0.51,0.45,0.28,0.49,0.15,0.0,0.59,0.31,0.03,0.16,0.0,0.06,0.14,0.18,0.18,0.0,0.0
19,029,0.42,0.46,0.23,0.19,0.28,0.27,0.35,0.31,0.34,0.39,0.66,0.61,0.51,0.46,0.51,0.49,0.37,0.34,0.28,0.36,0.29,0.18,0.29,0.4,0.48,0.44,0.29,0.47,0.13,0.0,0.53,0.36,0.03,0.25,0.0,0.11,0.15,0.21,0.18,0.0,0.0
19,031,0.48,0.54,0.31,0.28,0.35,0.36,0.46,0.4,0.49,0.52,0.6,0.55,0.57,0.59,0.53,0.55,0.46,0.41,0.34,0.45,0.35,0.17,0.29,0.46,0.57,0.5,0.31,0.51,0.15,0.0,0.54,0.29,0.03,0.06,0.0,0.1,0.13,0.16,0.21,0.0,0.0
19,033,0.54,0.58,0.39,0.36,0.43,0.41,0.5,0.44,0.53,0.56,0.56,0.51,0.59,0.65,0.53,0.61,0.52,0.45,0.41,0.47,0.42,0.23,0.34,0.49,0.59,0.53,0.37,0.55,0.15,0.0,0.49,0.33,0.06,0.18,0.0,0.11,0.13,0.24,0.2,0.0,0.0
19,035,0.37,0.44,0.2,0.17,0.24,0.24,0.35,0.29,0.34,0.38,0.67,0.65,0.48,0.45,0.48,0.45,0.32,0.33,0.25,0.35,0.25,0.12,0.23,0.36,0.47,0.41,0.23,0.44,0.19,0.0,0.5,0.38,0.03,0.18,0.0,0.1,0.15,0.17,0.17,0.0,0.0
19,037,0.5,0.53,0.31,0.28,0.38,0.37,0.45,0.39,0.47,0.47,0.6,0.54,0.55,0.55,0.5,0.55,0.47,0.43,0.36,0.43,0.37,0.21,0.33,0.45,0.56,0.5,0.34,0.52,0.17,0.0,0.56,0.31,0.02,0.13,0.0,0.12,0.14,0.26,0.17,0.0,0.0
19,039,0.49,0.51,0.32,0.27,0.36,0.32,0.42,0.38,0.41,0.44,0.61,0.58,0.53,0.5,0.49,0.54,0.44,0.41,0.35,0.39,0.37,0.26,0.35,0.46,0.54,0.5,0.35,0.53,0.11,0.0,0.58,0.27,0.06,0.26,0.0,0.12,0.13,0.28,0.18,0.0,0.0
19,041,0.41,0.5,0.23,0.24,0.33,0.31,0.42,0.39,0.41,0.43,0.61,0.53,0.53,0.49,0.56,0.49,0.41,0.41,0.32,0.43,0.31,0.18,0.3,0.44,0.55,0.49,0.28,0.49,0.14,0.0,0.54,0.32,0.04,0.18,0.0,0.11,0.16,0.19,0.17,0.0,0.0
19,043,0.47,0.48,0.32,0.28,0.36,0.37,0.46,0.38,0.44,0.45,0.63,0.55,0.54,0.55,0.47,0.58,0.47,0.39,0.34,0.38,0.36,0.22,0.35,0.46,0.56,0.5,0.33,0.48,0.14,0.0,0.52,0.36,0.02,0.16,0.0,0.16,0.13,0.21,0.17,0.0,0.0
19,045,0.5,0.53,0.38,0.33,0.38,0.35,0.44,0.38,0.49,0.51,0.58,0.51,0.5,0.58,0.47,0.61,0.49,0.42,0.37,0.42,0.39,0.2,0.33,0.47,0.58,0.51,0.33,0.54,0.11,0.0,0.55,0.3,0.07,0.21,0.0,0.16,0.17,0.19,0.14,0.0,0.0
19,047,0.46,0.51,0.32,0.28,0.33,0.34,0.39,0.37,0.38,0.42,0.6,0.57,0.48,0.43,0.45,0.53,0.43,0.41,0.37,0.39,0.37,0.3,0.38,0.47,0.55,0.5,0.35,0.5,0.1,0.0,0.6,0.26,0.12,0.32,0.0,0.16,0.13,0.16,0.16,0.0,0.0
19,049,0.5,0.56,0.39,0.36,0.45,0.33,0.51,0.46,0.48,0.57,0.56,0.55,0.65,0.67,0.59,0.61,0.47,0.55,0.41,0.5,0.42,0.23,0.34,0.53,0.63,0.58,0.37,0.6,0.2,0.01,0.69,0.15,0.09,0.06,0.01,0.07,0.1,0.13,0.18,0.0,0.01
19,051,0.45,0.54,0.25,0.26,0.38,0.39,0.43,0.41,0.41,0.43,0.56,0.45,0.54,0.46,0.6,0.53,0.44,0.42,0.37,0.47,0.36,0.24,0.38,0.47,0.57,0.53,0.35,0.5,0.08,0.0,0.71,0.27,0.02,0.23,0.0,0.12,0.16,0.12,0.19,0.0,0.0
19,053,0.55,0.62,0.34,0.35,0.45,0.47,0.49,0.49,0.49,0.53,0.45,0.33,0.58,0.53,0.58,0.61,0.54,0.51,0.48,0.56,0.45,0.31,0.45,0.56,0.67,0.61,0.4,0.54,0.07,0.0,0.5,0.29,0.05,0.3,0.0,0.08,0.16,0.22,0.18,0.0,0.0
19,055,0.44,0.47,0.28,0.25,0.39,0.37,0.44,0.37,0.42,0.45,0.59,0.6,0.5,0.51,0.47,0.5,0.39,0.41,0.34,0.41,0.34,0.17,0.26,0.39,0.53,0.47,0.29,0.47,0.14,0.0,0.57,0.29,0.02,0.14,0.0,0.09,0.11,0.2,0.16,0.0,0.0
19,057,0.54,0.6,0.39,0.36,0.42,0.43,0.51,0.43,0.53,0.56,0.56,0.48,0.58,0.63,0.5,0.61,0.55,0.49,0.4,0.46,0.42,0.25,0.35,0.5,0.6,0.53,0.38,0.55,0.14,0.0,0.54,0.31,0.1,0.26,0.0,0.18,0.11,0.26,0.19,0.0,0.0
19,059,0.38,0.45,0.24,0.2,0.3,0.26,0.4,0.34,0.35,0.41,0.65,0.62,0.54,0.5,0.57,0.5,0.36,0.37,0.28,0.39,0.3,0.15,0.28,0.41,0.51,0.45,0.27,0.49,0.17,0.0,0.45,0.41,0.03,0.11,0.0,0.12,0.2,0.14,0.19,0.0,0.0
19,061,0.58,0.6,0.4,0.37,0.43,0.36,0.48,0.43,0.53,0.58,0.5,0.48,0.61,0.67,0.55,0.64,0.56,0.54,0.45,0.57,0.43,0.25,0.38,0.53,0.62,0.56,0.42,0.6,0.13,0.01,0.55,0.25,0.07,0.18,0.01,0.1,0.11,0.16,0.15,0.0,0.01
19,063,0.41,0.46,0.26,0.21,0.3,0.27,0.36,0.32,0.34,0.39,0.65,0.63,0.49,0.45,0.49,0.49,0.36,0.35,0.29,0.35,0.3,0.19,0.29,0.41,0.49,0.45,0.28,0.48,0.11,0.0,0.51,0.31,0.04,0.21,0.0,0.1,0.17,0.12,0.17,0.0,0.0
19,065,0.51,0.56,0.34,0.31,0.42,0.4,0.48,0.43,0.46,0.51,0.56,0.5,0.55,0.57,0.53,0.59,0.49,0.47,0.4,0.47,0.41,0.25,0.37,0.5,0.59,0.55,0.38,0.55,0.11,0.0,0.5,0.34,0.05,0.2,0.0,0.16,0.13,0.19,0.15,0.0,0.0
19,067,0.5,0.53,0.34,0.29,0.37,0.35,0.48,0.4,0.46,0.5,0.6,0.53,0.55,0.56,0.52,0.59,0.45,0.43,0.37,0.43,0.39,0.24,0.36,0.48,0.56,0.52,0.37,0.54,0.12,0.0,0.54,0.35,0.06,0.26,0.0,0.16,0.13,0.22,0.2,0.0,0.0
19,069,0.42,0.46,0.3,0.26,0.36,0.31,0.41,0.36,0.36,0.4,0.62,0.62,0.51,0.45,0.48,0.52,0.37,0.36,0.3,0.36,0.33,0.22,0.31,0.41,0.5,0.46,0.31,0.5,0.14,0.0,0.55,0.33,0.08,0.26,0.0,0.09,0.12,0.15,0.16,0.0,0.0
19,071,0.23,0.17,0.26,0.22,0.25,0.41,0.49,0.28,0.33,0.29,0.79,0.55,0.37,0.52,0.24,0.65,0.44,0.18,0.22,0.19,0.28,0.15,0.34,0.43,0.57,0.44,0.14,0.19,0.12,0.0,0.53,0.35,0.04,0.17,0.0,0.11,0.16,0.17,0.19,0.0,0.0
19,073,0.46,0.5,0.3,0.26,0.35,0.33,0.43,0.37,0.43,0.46,0.62,0.57,0.55,0.54,0.51,0.55,0.43,0.4,0.33,0.4,0.35,0.2,0.31,0.44,0.54,0.49,0.32,0.51,0.13,0.0,0.53,0.35,0.02,0.15,0.0,0.09,0.15,0.16,0.17,0.0,0.0
19,075,0.36,0.44,0.23,0.2,0.32,0.27,0.38,0.31,0.34,0.41,0.69,0.68,0.53,0.5,0.5,0.46,0.31,0.35,0.24,0.39,0.3,0.14,0.24,0.4,0.49,0.44,0.23,0.47,0.15,0.0,0.56,0.32,0.02,0.07,0.0,0.11,0.17,0.21,0.18,0.0,0.0
19,077,0.44,0.5,0.27,0.25,0.35,0.34,0.42,0.37,0.42,0.44,0.61,0.54,0.54,0.51,0.55,0.53,0.42,0.4,0.33,0.42,0.33,0.19,0.32,0.44,0.54,0.48,0.31,0.5,0.15,0.0,0.53,0.36,0.03,0.15,0.0,0.12,0.17,0.17,0.18,0.0,0.0
19,079,0.42,0.47,0.31,0.26,0.35,0.27,0.43,0.36,0.39,0.44,0.63,0.62,0.51,0.52,0.5,0.54,0.41,0.37,0.3,0.37,0.32,0.18,0.3,0.44,0.53,0.48,0.3,0.5,0.15,0.0,0.54,0.31,0.06,0.14,0.0,0.12,0.15,0.26,0.2,0.0,0.0
19,081,0.39,0.45,0.23,0.22,0.31,0.28,0.38,0.33,0.36,0.39,0.65,0.61,0.5,0.46,0.52,0.48,0.35,0.35,0.28,0.38,0.29,0.15,0.27,0.4,0.5,0.44,0.25,0.47,0.16,0.0,0.53,0.34,0.03,0.13,0.0,0.09,0.15,0.19,0.19,0.0,0.0
19,083,0.43,0.46,0.28,0.21,0.32,0.27,0.38,0.31,0.4,0.42,0.65,0.61,0.56,0.48,0.51,0.51,0.38,0.34,0.27,0.38,0.29,0.16,0.28,0.41,0.49,0.44,0.29,0.5,0.15,0.0,0.52,0.34,0.05,0.11,0.0,0.13,0.16,0.17,0.19,0.0,0.0
19,085,0.41,0.48,0.25,0.24,0.33,0.32,0.4,0.34,0.39,0.42,0.64,0.58,0.51,0.48,0.51,0.49,0.37,0.37,0.3,0.4,0.31,0.16,0.27,0.41,0.51,0.45,0.28,0.47,0.11,0.0,0.54,0.3,0.03,0.16,0.0,0.09,0.15,0.16,0.16,0.0,0.0
19,087,0.43,0.5,0.29,0.27,0.34,0.32,0.42,0.37,0.4,0.45,0.64,0.58,0.53,0.51,0.5,0.5,0.38,0.39,0.32,0.42,0.32,0.19,0.28,0.43,0.52,0.46,0.3,0.49,0.11,0.0,0.53,0.28,0.08,0.18,0.0,0.11,0.16,0.14,0.15,0.0,0.0
19,089,0.51,0.53,0.33,0.28,0.38,0.36,0.45,0.4,0.45,0.46,0.61,0.55,0.57,0.54,0.52,0.58,0.47,0.42,0.36,0.41,0.38,0.25,0.37,0.47,0.55,0.52,0.37,0.53,0.13,0.0,0.6,0.32,0.02,0.18,0.0,0.11,0.17,0.23,0.2,0.0,0.0
19,091,0.34,0.4,0.2,0.16,0.25,0.23,0.33,0.26,0.28,0.35,0.71,0.69,0.46,0.43,0.47,0.43,0.27,0.3,0.2,0.32,0.22,0.1,0.2,0.33,0.42,0.36,0.21,0.43,0.14,0.0,0.56,0.33,0.03,0.21,0.0,0.11,0.13,0.15,0.16,0.0,0.0
19,093,0.34,0.4,0.18,0.15,0.25,0.24,0.33,0.28,0.29,0.33,0.69,0.65,0.46,0.4,0.51,0.44,0.29,0.3,0.23,0.33,0.24,0.13,0.24,0.36,0.45,0.4,0.23,0.43,0.15,0.0,0.56,0.36,0.03,0.16,0.0,0.07,0.13,0.21,0.15,0.0,0.0
19,095,0.49,0.51,0.3,0.25,0.34,0.32,0.42,0.38,0.43,0.46,0.63,0.57,0.57,0.54,0.54,0.57,0.46,0.43,0.36,0.4,0.36,0.23,0.36,0.47,0.56,0.52,0.35,0.53,0.16,0.0,0.56,0.28,0.02,0.15,0.0,0.08,0.12,0.2,0.17,0.0,0.0
19,097,0.47,0.56,0.31,0.33,0.39,0.4,0.48,0.42,0.52,0.55,0.56,0.48,0.57,0.6,0.51,0.54,0.48,0.43,0.36,0.45,0.36,0.18,0.29,0.45,0.58,0.49,0.31,0.49,0.11,0.0,0.53,0.32,0.03,0.19,0.0,0.13,0.11,0.16,0.14,0.0,0.0
19,099,0.49,0.55,0.32,0.29,0.36,0.36,0.42,0.37,0.47,0.5,0.59,0.54,0.53,0.58,0.52,0.55,0.46,0.42,0.35,0.43,0.36,0.19,0.31,0.46,0.57,0.51,0.33,0.54,0.11,0.0,0.53,0.29,0.05,0.13,0.0,0.12,0.13,0.2,0.17,0.0,0.0
19,101,0.59,0.6,0.43,0.37,0.46,0.39,0.54,0.49,0.52,0.58,0.52,0.49,0.66,0.65,0.58,0.68,0.55,0.55,0.47,0.52,0.49,0.32,0.46,0.58,0.66,0.62,0.46,0.64,0.1,0.0,0.45,0.3,0.17,0.24,0.0,0.09,0.16,0.2,0.19,0.0,0.0
19,103,0.76,0.81,0.63,0.6,0.68,0.62,0.77,0.77,0.73,0.78,0.21,0.12,0.77,0.83,0.74,0.91,0.84,0.79,0.78,0.8,0.78,0.54,0.7,0.81,0.91,0.85,0.68,0.79,0.15,0.01,0.47,0.13,0.18,0.29,0.02,0.07,0.18,0.17,0.22,0.0,0.02
19,105,0.48,0.54,0.31,0.29,0.38,0.37,0.47,0.38,0.5,0.52,0.58,0.55,0.57,0.58,0.52,0.55,0.45,0.42,0.35,0.47,0.34,0.2,0.3,0.46,0.57,0.51,0.33,0.52,0.11,0.0,0.51,0.31,0.04,0.12,0.0,0.13,0.17,0.16,0.17,0.0,0.0
19,107,0.41,0.53,0.23,0.27,0.37,0.4,0.42,0.37,0.45,0.46,0.58,0.47,0.52,0.5,0.54,0.49,0.41,0.4,0.33,0.44,0.32,0.17,0.29,0.44,0.56,0.48,0.28,0.46,0.11,0.0,0.53,0.34,0.02,0.18,0.0,0.14,0.15,0.22,0.2,0.0,0.0
19,109,0.39,0.43,0.23,0.18,0.27,0.25,0.36,0.29,0.35,0.38,0.68,0.66,0.5,0.47,0.49,0.48,0.33,0.33,0.25,0.34,0.27,0.14,0.24,0.38,0.47,0.42,0.25,0.46,0.15,0.0,0.52,0.37,0.03,0.15,0.0,0.08,0.17,0.15,0.19,0.0,0.0
19,111,0.49,0.47,0.29,0.2,0.3,0.26,0.39,0.3,0.41,0.44,0.64,0.64,0.52,0.52,0.44,0.52,0.31,0.38,0.27,0.33,0.31,0.16,0.25,0.41,0.51,0.44,0.28,0.5,0.1,0.0,0.51,0.3,0.07,0.27,0.0,0.17,0.16,0.21,0.17,0.0,0.0
19,113,0.6,0.62,0.37,0.31,0.4,0.41,0.5,0.51,0.59,0.66,0.46,0.43,0.71,0.76,0.56,0.67,0.5,0.56,0.51,0.59,0.47,0.29,0.41,0.58,0.68,0.59,0.47,0.67,0.15,0.02,0.57,0.22,0.12,0.14,0.02,0.12,0.09,0.13,0.15,0.0,0.02
19,115,0.45,0.47,0.34,0.31,0.38,0.4,0.44,0.37,0.43,0.44,0.63,0.55,0.49,0.51,0.41,0.57,0.46,0.39,0.34,0.38,0.39,0.27,0.37,0.48,0.57,0.5,0.33,0.46,0.1,0.0,0.55,0.26,0.09,0.17,0.0,0.13,0.17,0.2,0.17,0.0,0.0
19,117,0.39,0.42,0.22,0.18,0.27,0.23,0.33,0.26,0.34,0.36,0.71,0.7,0.47,0.45,0.45,0.44,0.29,0.28,0.24,0.3,0.25,0.11,0.19,0.33,0.42,0.36,0.22,0.45,0.1,0.0,0.55,0.34,0.01,0.15,0.0,0.08,0.16,0.24,0.16,0.0,0.0
19,119,0.26,0.32,0.1,0.07,0.16,0.17,0.28,0.22,0.2,0.25,0.74,0.69,0.4,0.33,0.46,0.37,0.2,0.21,0.16,0.27,0.18,0.08,0.18,0.3,0.4,0.34,0.16,0.37,0.18,0.0,0.69,0.27,0.03,0.05,0.0,0.05,0.14,0.16,0.14,0.0,0.0
19,121,0.42,0.47,0.26,0.23,0.32,0.29,0.4,0.34,0.4,0.43,0.64,0.6,0.53,0.52,0.53,0.51,0.38,0.38,0.3,0.39,0.31,0.16,0.28,0.42,0.51,0.46,0.28,0.49,0.13,0.0,0.62,0.25,0.03,0.1,0.0,0.16,0.11,0.19,0.18,0.0,0.0
19,123,0.39,0.44,0.21,0.2,0.31,0.24,0.37,0.3,0.33,0.36,0.66,0.61,0.49,0.41,0.52,0.47,0.33,0.33,0.29,0.36,0.28,0.17,0.28,0.41,0.49,0.45,0.26,0.47,0.11,0.0,0.57,0.27,0.05,0.24,0.0,0.1,0.14,0.22,0.16,0.0,0.0
19,125,0.47,0.53,0.26,0.24,0.39,0.32,0.44,0.4,0.41,0.45,0.58,0.55,0.56,0.52,0.55,0.53,0.42,0.41,0.35,0.45,0.35,0.19,0.32,0.45,0.56,0.49,0.32,0.54,0.13,0.0,0.57,0.26,0.04,0.13,0.0,0.08,0.12,0.23,0.15,0.0,0.0
19,127,0.57,0.6,0.43,0.34,0.42,0.48,0.49,0.48,0.53,0.53,0.52,0.47,0.62,0.56,0.54,0.67,0.59,0.56,0.5,0.47,0.52,0.39,0.48,0.58,0.66,0.61,0.48,0.61,0.11,0.0,0.6,0.27,0.16,0.17,0.0,0.2,0.18,0.14,0.19,0.0,0.0
19,129,0.24,0.22,0.26,0.25,0.28,0.41,0.48,0.29,0.36,0.34,0.75,0.54,0.39,0.53,0.27,0.61,0.42,0.22,0.22,0.23,0.28,0.12,0.3,0.42,0.58,0.44,0.13,0.21,0.16,0.0,0.57,0.26,0.03,0.13,0.0,0.09,0.13,0.24,0.15,0.0,0.0
19,131,0.47,0.51,0.31,0.28,0.39,0.34,0.45,0.4,0.42,0.45,0.61,0.57,0.56,0.54,0.51,0.56,0.46,0.42,0.36,0.39,0.35,0.21,0.35,0.46,0.55,0.51,0.34,0.52,0.19,0.0,0.58,0.36,0.02,0.12,0.0,0.05,0.14,0.22,0.17,0.0,0.0
19,133,0.37,0.43,0.21,0.17,0.25,0.26,0.35,0.27,0.36,0.39,0.69,0.64,0.48,0.45,0.47,0.46,0.34,0.3,0.24,0.32,0.25,0.14,0.23,0.37,0.47,0.41,0.24,0.44,0.13,0.0,0.47,0.41,0.04,0.25,0.0,0.12,0.15,0.17,0.14,0.0,0.0
19,135,0.36,0.38,0.21,0.17,0.23,0.25,0.35,0.24,0.3,0.33,0.72,0.66,0.44,0.44,0.4,0.48,0.33,0.25,0.22,0.27,0.24,0.13,0.24,0.35,0.44,0.38,0.21,0.38,0.11,0.0,0.58,0.3,0.04,0.17,0.0,0.13,0.15,0.2,0.15,0.0,0.0
19,137,0.41,0.47,0.24,0.21,0.3,0.28,0.37,0.33,0.37,0.39,0.65,0.6,0.49,0.46,0.5,0.48,0.35,0.35,0.28,0.36,0.29,0.17,0.27,0.4,0.49,0.44,0.28,0.47,0.1,0.0,0.55,0.33,0.05,0.28,0.0,0.11,0.14,0.17,0.16,0.0,0.0
19,139,0.5,0.48,0.38,0.28,0.34,0.32,0.44,0.35,0.41,0.47,0.58,0.57,0.46,0.52,0.41,0.63,0.47,0.31,0.36,0.32,0.37,0.28,0.38,0.49,0.55,0.52,0.36,0.51,0.12,0.0,0.61,0.23,0.09,0.16,0.0,0.12,0.16,0.22,0.18,0.0,0.0
