stateID,countyID,RenewablesEmployment,RenewablesEmploymentPCTEmp,FossilEmployment,FossilEmploymentPCTEmp,EfficiencyEmployment,EfficiencyEmploymentPCTEmp,TransmissionEmployment,TransmissionEmploymentPCTEmp,MotorVehiclesEmployment,MotorVehiclesEmploymentPCTEmp
21,151,27.81,0.06,78.33,0.18,393.8,0.89,299.85,0.68,2795.62,6.33
21,153,8.68,0.35,18.77,0.75,32.49,1.3,29.28,1.17,30.69,1.23
21,155,26.36,0.29,288.92,3.19,110.91,1.22,61.53,0.68,1355.68,14.96
21,157,15.58,0.11,45.16,0.32,326.83,2.31,154.95,1.1,262.25,1.85
21,159,8.09,0.28,10.14,0.36,17.47,0.62,17.49,0.62,9.21,0.32
21,161,13.25,0.2,317.64,4.69,75.46,1.11,116.7,1.72,613.34,9.06
21,163,8.85,0.08,23.91,0.21,93.3,0.8,164.26,1.42,80.34,0.69
21,165,5.35,0.25,3.09,0.14,12.93,0.6,15.25,0.71,15.13,0.7
21,167,10.49,0.11,197.6,2.08,111.08,1.17,83.51,0.88,1370.81,14.45
21,169,8.55,0.21,2.85,0.07,8.69,0.22,24.49,0.61,368.61,9.2
21,171,7.92,0.17,7.12,0.16,38.52,0.85,22.48,0.5,21.19,0.47
21,173,7.53,0.07,178.85,1.63,193.47,1.77,123.11,1.12,844.97,7.71
21,175,6.35,0.15,8.47,0.2,54.45,1.3,66.53,1.59,51.25,1.23
21,177,23.85,0.23,26.55,0.25,89.81,0.86,109.84,1.05,70.46,0.67
21,179,32.81,0.15,40.2,0.19,311.95,1.47,185.21,0.87,1611.75,7.57
21,181,1.51,0.05,2.6,0.08,10.66,0.34,8.36,0.27,13.72,0.44
21,183,23.1,0.25,57.38,0.63,138.94,1.52,66.97,0.73,802.14,8.75
21,185,25.83,0.08,55.22,0.17,278.96,0.88,157.68,0.5,322.82,1.02
21,187,7.91,0.15,10.97,0.21,10.23,0.2,104.22,2,8.9,0.17
21,189,2.61,0.26,2.19,0.22,8.94,0.89,9.72,0.96,3.52,0.35
21,191,2.09,0.03,15.76,0.24,44.83,0.67,36.15,0.54,12.33,0.19
21,193,18.97,0.25,22.97,0.3,57.48,0.75,69.48,0.9,67.21,0.87
21,195,44.28,0.24,210.97,1.12,219.47,1.17,276.02,1.47,159.11,0.85
21,197,3.55,0.08,4.93,0.11,32.91,0.7,52.36,1.12,14.32,0.31
21,199,36.4,0.15,172.38,0.72,219.81,0.92,316.84,1.32,1948.53,8.13
21,201,0.72,0.09,2.13,0.28,8.29,1.08,16.36,2.13,3.53,0.46
21,203,3.66,0.06,6.21,0.1,27.91,0.45,16.95,0.27,61.53,0.99
21,205,8.32,0.08,15.29,0.15,70.32,0.7,70.42,0.7,207.66,2.07
21,207,9.04,0.16,7.6,0.13,44.41,0.76,39.88,0.69,687.79,11.84
21,209,20.05,0.07,147.36,0.53,128.67,0.47,96.43,0.35,8932.55,32.3
21,211,32.36,0.14,33.7,0.14,234.52,0.99,236.52,0.99,2216.03,9.31
21,213,12.69,0.15,21.87,0.26,74.44,0.89,32.86,0.39,999.72,12
21,215,4.73,0.05,6.49,0.07,26.51,0.28,18.5,0.19,36.32,0.38
21,217,10.45,0.08,35.74,0.29,110.15,0.9,245.22,1.99,236.22,1.92
21,219,20.63,0.4,4.01,0.08,28.51,0.56,55.49,1.09,101.91,2
21,221,30.09,0.54,6.7,0.12,57.17,1.02,26.69,0.48,206.05,3.68
21,223,2.9,0.08,2.82,0.08,14,0.38,202.23,5.48,8.9,0.24
21,225,29.35,0.51,28.5,0.5,30.73,0.54,75.61,1.32,139.57,2.43
21,227,75.64,0.12,537.91,0.88,1201.11,1.96,682.38,1.11,4577.81,7.46
21,229,11.83,0.2,7.74,0.13,116.09,1.96,51.44,0.87,928.64,15.69
21,231,24.4,0.36,10.85,0.16,21.29,0.31,23.21,0.34,26.84,0.39
21,233,24.11,0.44,335.38,6.09,72.23,1.31,58.09,1.06,22.26,0.4
21,235,22.2,0.17,28.01,0.22,74.65,0.58,123.72,0.95,163.79,1.26
21,237,3.08,0.18,6.58,0.38,8.43,0.48,6.64,0.38,8.9,0.51
21,239,25.74,0.18,22.42,0.15,122.78,0.85,179.32,1.24,63.35,0.44
22,1,43.16,0.19,453.1,2,127.36,0.56,865.35,3.82,109.86,0.49
22,3,19.34,0.23,36.77,0.43,17.07,0.2,70.72,0.83,32.42,0.38
22,5,77.16,0.13,1572.61,2.61,726.29,1.21,2427.41,4.03,522.62,0.87
22,7,27.24,0.33,132.09,1.59,35.75,0.43,132.56,1.6,26.89,0.32
22,9,41.06,0.28,150.72,1.03,77.01,0.52,146.56,1,82.59,0.56
22,11,73.54,0.53,87.79,0.63,51.67,0.37,129.24,0.93,113.75,0.82
22,13,38.86,0.73,150.66,2.84,13.01,0.25,115.21,2.17,12.35,0.23
22,15,94.08,0.17,1528.14,2.77,343.6,0.62,570.7,1.04,475.44,0.86
22,17,269.56,0.27,3181.98,3.22,1034.68,1.05,1592.62,1.61,1143.2,1.16
22,19,150.16,0.14,3348.97,3.21,1065.08,1.02,3406.09,3.27,779.84,0.75
22,21,12.49,0.34,47.07,1.29,12.41,0.34,106.88,2.93,19.46,0.53
22,23,19.24,0.5,354.49,9.17,484.58,12.53,214.59,5.55,20.26,0.52
22,25,8.97,0.28,55.4,1.73,9.41,0.29,78.43,2.45,19.84,0.62
22,27,17.48,0.31,410.51,7.39,24.5,0.44,100.48,1.81,23.64,0.43
22,29,23.21,0.35,139.08,2.11,34.52,0.52,52.5,0.8,54.42,0.82
22,31,102.68,1.01,679.16,6.69,34.09,0.34,144.28,1.42,32.24,0.32
22,33,476.47,0.21,7015.54,3.16,4635.3,2.09,9985.46,4.5,2425.65,1.09
22,35,16.85,0.92,25.97,1.42,8.32,0.46,15.95,0.87,7.03,0.38
22,37,15.42,0.2,67.59,0.89,17.49,0.23,121.68,1.6,43.07,0.57
22,39,15.3,0.13,787.66,6.66,40.07,0.34,52.99,0.45,53.57,0.45
22,41,14.14,0.21,50.7,0.75,17.37,0.26,77.86,1.15,34.5,0.51
22,43,9.92,0.13,37.99,0.49,19.41,0.25,33.85,0.44,6.53,0.08
22,45,85.96,0.32,2665.92,9.92,246.54,0.92,862.06,3.21,302.7,1.13
22,47,33.95,0.26,585.45,4.4,189.38,1.42,440.65,3.31,83.29,0.63
22,49,26.65,0.4,61.18,0.92,22.8,0.34,51.17,0.77,27.55,0.41
22,51,736.27,0.36,3622.47,1.76,2409.14,1.17,2565.9,1.25,2471.76,1.2
22,53,19.44,0.15,358.05,2.76,76,0.59,164.07,1.26,60.89,0.47
22,55,73.06,0.07,14604.6,13.55,1229.24,1.14,2166.92,2.01,1272.81,1.18
22,57,23.8,0.06,1850.01,4.65,232.5,0.58,692.44,1.74,201.28,0.51
22,59,33.93,0.58,413.65,7.06,18.13,0.31,70.79,1.21,36.44,0.62
22,61,40.56,0.2,369,1.8,162.98,0.8,235.77,1.15,216,1.05
22,63,52.31,0.08,231.39,0.36,292.7,0.45,311.24,0.48,665.71,1.02
22,65,10.35,0.3,27.43,0.79,14.85,0.43,26.76,0.77,7.42,0.21
22,67,19.68,0.21,46.81,0.49,35.66,0.37,108.5,1.14,38.82,0.41
22,69,44.42,0.29,130.33,0.85,118.49,0.77,200.42,1.3,77.03,0.5
22,71,299.87,0.18,4798.82,2.83,1874.82,1.1,1733.36,1.02,850.09,0.5
22,73,132.13,0.2,1016.96,1.52,708.78,1.06,947.13,1.41,849.44,1.27
22,75,42.92,0.45,1873.3,19.6,118.24,1.24,349.75,3.66,335.72,3.51
22,77,16.23,0.17,160.62,1.7,29.85,0.32,74.37,0.79,34.23,0.36
22,79,187.06,0.35,693.36,1.31,557.12,1.05,659.21,1.24,709.15,1.34
22,81,9.82,0.27,103.53,2.83,22.73,0.62,50.26,1.37,7.52,0.21
22,83,20.68,0.26,72.58,0.93,53.41,0.68,81.46,1.04,34.76,0.44
22,85,44.74,0.54,58.82,0.7,37.81,0.45,61.93,0.74,166.12,1.99
22,87,24.25,0.13,851.92,4.6,143.55,0.77,136,0.73,94.76,0.51
22,89,36.79,0.15,1824.97,7.66,359.11,1.51,1542.46,6.48,374.96,1.57
22,91,4.14,0.1,84.02,2.08,40.74,1.01,90.53,2.24,6.53,0.16
22,93,29.44,0.34,829.58,9.46,50.09,0.57,92.58,1.06,112.86,1.29
22,95,21.03,0.11,1182.47,6.38,164.31,0.89,229.44,1.24,89.22,0.48
22,97,61.74,0.21,756.94,2.53,199.95,0.67,332.36,1.11,180.44,0.6
22,99,29.89,0.14,1301.58,6.14,114.22,0.54,211.8,1,77.28,0.36
22,101,55.32,0.29,3402.65,18.11,181.81,0.97,345.45,1.84,205.92,1.1
22,103,213.99,0.19,2466.15,2.19,876.05,0.78,1125.31,1,955.94,0.85
22,105,61.4,0.12,318.16,0.61,201.99,0.39,450,0.87,522.69,1.01
22,107,10.39,0.73,16.29,1.15,12.15,0.85,14.29,1,6.48,0.46
22,109,114.62,0.26,7147.16,16.19,415.63,0.94,1219.95,2.76,671.12,1.52
22,111,31.32,0.36,51.35,0.59,38.91,0.45,72.94,0.84,16.66,0.19
22,113,56.68,0.25,1221.5,5.36,98.22,0.43,176.39,0.77,104.87,0.46
22,115,48.74,0.32,419.56,2.74,205.58,1.34,190.96,1.25,146.3,0.95
22,117,27.3,0.17,73.56,0.46,76.68,0.48,164.72,1.03,30.84,0.19
22,119,38.6,0.28,472.73,3.43,93.41,0.68,352.65,2.56,177.11,1.29
22,121,21.75,0.17,663.95,5.15,231.14,1.79,590.69,4.58,196.95,1.53
22,123,23.13,0.64,24.03,0.67,15.67,0.43,54.38,1.51,27.72,0.77
22,125,6.2,0.12,28.64,0.56,28.32,0.55,153.87,3.01,7,0.14
22,127,69.81,1.47,90.66,1.92,11.5,0.24,32.07,0.68,17.81,0.38
23,1,167.16,0.31,185.95,0.35,623.65,1.16,257.05,0.48,596.17,1.11
23,3,190.16,0.63,57.8,0.19,213.36,0.71,131.7,0.44,316.41,1.05
23,5,909.45,0.57,869.99,0.54,2990.65,1.86,813.02,0.51,2093,1.3
23,7,65.51,0.47,37.13,0.27,115.47,0.83,84.67,0.61,95.41,0.69
23,9,155.48,0.55,254.12,0.9,494.59,1.75,71.39,0.25,293.41,1.04
23,11,184.24,0.3,185.23,0.3,682.36,1.12,321.85,0.53,757.41,1.25
23,13,42.42,0.21,61.01,0.3,258.18,1.28,80.03,0.4,185.28,0.92
23,15,32.99,0.2,40.29,0.24,179.18,1.08,45.62,0.28,112.62,0.68
23,17,80.74,0.31,60.55,0.23,179.61,0.69,68.94,0.27,148.89,0.58
23,19,357.35,0.48,317.38,0.43,882.69,1.19,387.01,0.52,1152.4,1.55
23,21,32.85,0.46,20.57,0.29,57.33,0.8,44.83,0.62,32.5,0.45
23,23,38.7,0.2,37.59,0.2,264.3,1.4,64.19,0.34,100.02,0.53
23,25,118.58,0.54,48.32,0.22,353.15,1.61,168.24,0.77,175.15,0.8
23,27,137.68,0.67,37.81,0.19,149.71,0.73,71.02,0.35,120.83,0.59
23,29,42.96,0.32,30.47,0.23,93.22,0.7,123.52,0.92,72.53,0.54
23,31,204.38,0.19,221.45,0.2,872.58,0.79,238.7,0.22,841.14,0.76
24,1,43.68,0.14,17.69,0.06,455.07,1.5,99.68,0.33,227.78,0.75
24,3,741.83,0.25,485.58,0.16,6337.7,2.12,1266.47,0.42,3523.72,1.18
24,5,1161.73,0.27,853.31,0.2,10627.72,2.46,2671.36,0.62,4957.45,1.15
24,9,86.47,0.18,40.22,0.08,695.79,1.46,1826.71,3.84,276.41,0.58
24,11,40.17,0.23,13.64,0.08,279.15,1.62,215.25,1.25,216.65,1.26
24,13,217.24,0.24,73.24,0.08,2062.28,2.26,155.77,0.17,886.29,0.97
24,15,87.74,0.17,21.68,0.04,652.85,1.3,115.53,0.23,469.03,0.93
24,17,259.6,0.32,250.06,0.3,1565.22,1.9,631.78,0.77,621.35,0.75
24,19,30.05,0.2,54.88,0.37,227.94,1.54,51.24,0.35,88.13,0.6
24,21,472.77,0.37,134.51,0.11,3265.68,2.59,393.91,0.31,1445.57,1.15
24,23,55.03,0.37,66.21,0.45,296.48,2.02,65.87,0.45,177.85,1.21
24,25,310.92,0.23,113.37,0.09,2471.89,1.86,211.31,0.16,1086.64,0.82
24,27,792.62,0.45,252.79,0.14,5569.18,3.13,591.66,0.33,1540.12,0.86
24,29,32.89,0.34,14.9,0.15,230.86,2.36,34.51,0.35,82.14,0.84
24,31,1427.87,0.27,1198.48,0.22,12398.31,2.31,1137.68,0.21,3571.91,0.67
24,33,962.52,0.2,730.53,0.15,9288.96,1.91,1451.01,0.3,3197.53,0.66
24,35,82.66,0.31,17.1,0.06,394.14,1.49,73.32,0.28,254.05,0.96
24,37,49.11,0.09,121.05,0.23,1964.56,3.71,194.22,0.37,399.77,0.75
24,39,15.91,0.18,10.59,0.12,191.62,2.21,23.84,0.28,39.83,0.46
24,41,90.1,0.48,26.76,0.14,512.85,2.71,77.91,0.41,277.98,1.47
24,43,106.52,0.15,301.95,0.42,1209.18,1.68,225.44,0.31,926.34,1.29
24,45,125.89,0.26,44.78,0.09,863.03,1.8,626.63,1.31,669.49,1.39
24,47,58.73,0.25,22.41,0.1,457.77,1.97,55.29,0.24,243.65,1.05
24,510,651.02,0.24,875.53,0.32,6962.35,2.55,2555.89,0.94,2429.44,0.89
25,1,792.92,0.74,154.82,0.14,2155.85,2,426.64,0.4,885.21,0.82
25,3,482.38,0.78,110.12,0.18,1508.72,2.44,377.44,0.61,590.62,0.96
25,5,791.66,0.28,460.85,0.16,3827.77,1.36,754.53,0.27,2911.25,1.04
25,7,54.44,0.6,25.61,0.28,376.53,4.16,84.73,0.94,51.61,0.57
25,9,3928.63,0.98,1210.77,0.3,7233.75,1.8,1479.48,0.37,2486.31,0.62
25,11,263.71,0.68,38.08,0.1,501.08,1.29,180.71,0.47,200.12,0.52
25,13,1675.38,0.79,408.23,0.19,3388.37,1.59,1655.64,0.78,2013.82,0.94
25,15,486.08,0.57,141.36,0.16,861.22,1,194.77,0.23,500.63,0.58
25,17,7945.1,0.92,4224.06,0.49,26319.98,3.05,4981.72,0.58,7349.81,0.85
25,19,28.67,0.42,22.9,0.33,386.95,5.64,64.26,0.94,41.68,0.61
25,21,2244.46,0.61,1087.55,0.3,9128.59,2.5,1693.5,0.46,3691.52,1.01
25,23,1314.04,0.5,442.03,0.17,4663.4,1.77,1236.39,0.47,2308.81,0.87
25,25,3330.7,0.79,2533.07,0.6,17627.08,4.16,4653.52,1.1,2375.37,0.56
25,27,1621.98,0.39,2654.38,0.63,6576.82,1.57,1396.03,0.33,4044.48,0.96
26,1,36.79,1.03,8.3,0.23,29.65,0.83,20.51,0.57,39.14,1.1
26,3,18.97,0.63,7.72,0.26,39.75,1.32,34.29,1.14,51.92,1.72
26,5,168.48,0.29,102.3,0.17,670.9,1.14,330.43,0.56,1050.04,1.78
26,7,64.69,0.5,67.24,0.52,197.13,1.54,81.2,0.63,240.33,1.87
26,9,37.28,0.4,19.65,0.21,102.25,1.09,46.92,0.5,129.38,1.37
26,11,19.58,0.35,22.67,0.41,60.81,1.1,33.42,0.6,206.64,3.73
26,13,41.13,1.4,37.9,1.29,54.68,1.86,28.32,0.97,57.54,1.96
26,15,37.49,0.12,51.62,0.17,234.16,0.78,142.94,0.48,635.2,2.11
26,17,111.62,0.23,289.63,0.6,429.39,0.89,428.15,0.89,1081.75,2.25
26,19,25.78,0.31,19.23,0.23,78.25,0.95,28.87,0.35,64.97,0.79
26,21,214.12,0.3,193.19,0.27,823.28,1.17,412.22,0.58,2001.06,2.84
26,23,43.35,0.24,29.02,0.16,151.38,0.82,123.79,0.67,437.8,2.38
26,25,179.74,0.3,154.05,0.25,1811.97,2.98,441.03,0.72,6972.25,11.46
26,27,42.73,0.18,21.52,0.09,107.19,0.46,156.13,0.67,225.79,0.97
26,29,39.02,0.32,30.45,0.25,203.95,1.65,184.31,1.49,200.89,1.63
26,31,33,0.34,16.59,0.17,144.34,1.48,104.72,1.08,142.84,1.47
26,33,50.94,0.34,28.77,0.19,125.81,0.83,58.25,0.39,141.34,0.94
26,35,55.12,0.5,25.3,0.23,122.54,1.1,162.44,1.46,387.71,3.48
26,37,75.99,0.19,46.65,0.12,387.85,0.98,114.32,0.29,770.37,1.95
26,39,18.28,0.36,14.36,0.28,78.26,1.55,68.54,1.36,99.53,1.97
26,41,95.66,0.6,50.45,0.32,177.84,1.11,102.08,0.64,394.09,2.47
26,43,167.98,1.4,48.14,0.4,517.97,4.33,511.84,4.28,352.73,2.95
26,45,120.07,0.22,207.14,0.38,418.3,0.76,196.87,0.36,4628.64,8.43
26,47,71.05,0.43,47.11,0.29,399.82,2.42,140.48,0.85,277.76,1.68
26,49,421.24,0.25,669.31,0.39,1814.6,1.07,709.64,0.42,8269.53,4.85
26,51,84.27,0.91,38.28,0.41,105.6,1.14,37.74,0.41,153.01,1.65
26,53,58.92,0.99,12.3,0.21,60.02,1.01,55.88,0.94,91.43,1.54
26,55,218.61,0.46,374.59,0.79,891.81,1.89,363.13,0.77,815.2,1.72
26,57,50.32,0.3,35.75,0.21,113.39,0.67,199.89,1.18,680.86,4.03
26,59,47.37,0.24,34.49,0.17,345.81,1.74,94.09,0.47,2495.23,12.54
26,61,81.21,0.52,26.37,0.17,264.75,1.71,95.06,0.61,198.19,1.28
26,63,46.99,0.32,42.2,0.28,174.93,1.18,73.95,0.5,213.67,1.44
26,65,459.62,0.32,492.72,0.34,1931.03,1.33,559.33,0.39,5302.11,3.66
26,67,48.52,0.17,24.04,0.08,177.36,0.62,112.04,0.39,1912.56,6.67
26,69,70.45,0.75,12.43,0.13,120.43,1.28,60.34,0.64,493.78,5.26
26,71,45.28,0.94,14.74,0.3,74.01,1.53,41.19,0.85,69.43,1.44
26,73,114.41,0.34,205.97,0.61,551.59,1.64,443.72,1.32,703.23,2.09
26,75,161.83,0.23,210.31,0.3,884.37,1.25,2632.04,3.71,3655.92,5.15
26,77,392.72,0.31,386.67,0.3,2184.53,1.71,984.03,0.77,3950,3.1
26,79,33,0.45,420.81,5.73,93.73,1.28,162.19,2.21,97.16,1.32
26,81,1243.7,0.36,1442.05,0.42,6811.98,1.98,2841.71,0.83,20158.62,5.87
26,83,8.59,1.04,6.87,0.84,22.74,2.76,19.22,2.34,41.12,5
26,85,20.92,0.61,7.68,0.22,23.48,0.69,19.5,0.57,52.31,1.53
26,87,84.98,0.22,52.93,0.14,365.85,0.94,169.87,0.44,1569.24,4.05
26,89,40.11,0.4,33.46,0.33,174.34,1.74,35.67,0.36,63.52,0.64
26,91,83.98,0.19,48.62,0.11,532.14,1.18,231.62,0.52,2274.33,5.06
26,93,313.87,0.32,571.35,0.58,2196.65,2.23,639.66,0.65,5029.61,5.11
26,95,29.54,1.31,8.28,0.37,34.44,1.53,24.89,1.11,63.16,2.81
26,97,23.09,0.49,23.9,0.51,79.01,1.69,42.67,0.91,55.43,1.19
26,99,1706.49,0.4,1314.08,0.31,7981.81,1.88,2239.13,0.53,33229.87,7.84
26,101,74.47,0.76,41.65,0.43,87.89,0.9,63.31,0.65,176.41,1.81
26,103,115.58,0.37,224.65,0.72,407.75,1.31,116.48,0.37,427.13,1.37
26,105,53.44,0.4,242.99,1.84,138.12,1.04,54.08,0.41,171.34,1.29
26,107,75.65,0.43,19.76,0.11,123.61,0.7,118.19,0.67,804.87,4.54
26,109,99.04,0.95,39.82,0.38,122.77,1.17,41.21,0.39,205.96,1.97
26,111,132.71,0.34,313.28,0.81,598.63,1.55,188.38,0.49,363.04,0.94
26,113,37.59,0.58,14.06,0.22,68.76,1.05,31.19,0.48,101.94,1.56
26,115,187.14,0.26,1029.97,1.42,637.91,0.88,580.99,0.8,1549.62,2.14
26,117,62.01,0.23,33.02,0.12,170.63,0.64,161.06,0.6,882.93,3.3
26,119,17.45,0.64,20.44,0.75,52.56,1.92,22.09,0.81,46.14,1.68
26,121,201,0.27,423.07,0.57,794.53,1.08,227.26,0.31,1604.01,2.17
26,123,67.65,0.31,40.69,0.18,161.68,0.73,85.44,0.39,776.2,3.5
26,125,4720.37,0.73,4968.03,0.77,23332.09,3.63,6998.51,1.09,33415.72,5.2
26,127,48.05,0.42,24.95,0.22,82.03,0.72,58.03,0.51,587.76,5.17
26,129,31.53,0.42,39.24,0.52,90.53,1.2,82.73,1.09,115.63,1.53
26,131,48.17,2.44,8.16,0.41,38.88,1.97,32.68,1.65,54.96,2.78
26,133,105.91,1.06,57.43,0.57,292.01,2.92,563.21,5.63,204.57,2.05
26,135,13.23,0.49,7.92,0.29,32.93,1.22,19.97,0.74,261.38,9.68
26,137,67.76,0.62,293.57,2.68,263.95,2.41,130.46,1.19,604.29,5.51
26,139,387.65,0.25,510.91,0.33,1846.59,1.21,769.38,0.5,7208.92,4.71
26,141,56.76,1.21,14.91,0.32,48.66,1.04,127.7,2.72,77.72,1.65
26,143,21.67,0.3,27.59,0.39,82.96,1.16,39.07,0.55,618.47,8.65
26,145,226.66,0.27,1095.63,1.32,1343.51,1.62,330.38,0.4,6678.2,8.04
26,147,201.88,0.28,1150.57,1.61,916.52,1.28,687.96,0.96,3253.01,4.56
26,149,60.66,0.22,65.69,0.24,377.86,1.37,119.65,0.43,3888.49,14.12
26,151,39.93,0.22,69.29,0.38,147.29,0.81,58.89,0.32,330.85,1.82
26,153,50.73,1.65,12.17,0.39,59.63,1.93,42.27,1.37,65.81,2.13
26,155,62.81,0.2,67.59,0.21,387.58,1.22,327.47,1.03,1088.53,3.44
26,157,56,0.25,34.9,0.16,266.63,1.19,120.82,0.54,1034.16,4.61
26,159,231.13,0.69,429.16,1.29,392.47,1.18,461.76,1.39,427.86,1.28
26,161,606.87,0.32,750.92,0.4,2693.32,1.44,1148.78,0.61,6457.3,3.44
26,163,2372.77,0.32,3424.85,0.46,12401.25,1.66,5923.18,0.79,62092.39,8.3
26,165,136.74,0.98,65.38,0.47,212.68,1.52,63.32,0.45,610.03,4.37
27,1,9.01,0.13,8.02,0.12,63.37,0.94,76.16,1.13,41.6,0.62
27,3,228.09,0.12,328.1,0.17,2890.02,1.53,1147.9,0.61,2115.32,1.12
27,5,39.53,0.22,28.89,0.16,202.39,1.14,61.59,0.35,134.71,0.76
27,7,25.18,0.11,33.97,0.15,294.67,1.31,357.19,1.59,220.05,0.98
27,9,37.45,0.18,49.05,0.24,444.76,2.14,128.36,0.62,129.28,0.62
27,11,3.81,0.16,5.21,0.21,64.01,2.61,17.5,0.71,20.44,0.83
27,13,62.16,0.16,116.73,0.3,573.59,1.48,311.1,0.8,635.74,1.64
27,15,22.48,0.16,19.98,0.14,344.3,2.49,120.29,0.87,119.45,0.86
27,17,32.55,0.19,14.88,0.09,256.09,1.52,147.06,0.87,208.61,1.24
27,19,52.38,0.09,119.97,0.22,825.55,1.48,174.67,0.31,234.82,0.42
27,21,21.28,0.16,12.62,0.09,114.27,0.85,64.91,0.48,203.43,1.51
27,23,25.59,0.39,7.6,0.11,94.49,1.42,67.47,1.02,112.06,1.69
27,25,36.11,0.13,35.76,0.13,332.38,1.18,152.15,0.54,516.64,1.83
27,27,41.87,0.12,28.43,0.08,227.26,0.66,94.4,0.27,197.28,0.57
27,29,12.49,0.3,10.85,0.26,49.67,1.19,275.49,6.57,430.02,10.26
27,31,4.06,0.14,5.02,0.17,45.92,1.54,63.94,2.14,10.82,0.36
27,33,7.91,0.15,7.8,0.14,54.78,1.01,38.29,0.71,41,0.76
27,35,34.61,0.11,37.24,0.12,477.25,1.55,265.39,0.86,253.4,0.82
27,37,257.27,0.11,1386.45,0.6,2623.5,1.14,1367.26,0.59,2504.87,1.09
27,39,9.55,0.08,9.9,0.09,112.94,1,47.59,0.42,195.5,1.73
27,41,66.54,0.34,31.06,0.16,316.08,1.59,139.46,0.7,190.11,0.96
27,43,10.32,0.15,11.64,0.17,108.84,1.59,40.5,0.59,72.29,1.06
27,45,20.15,0.18,12.2,0.11,88.75,0.81,107.19,0.98,83.01,0.76
27,47,22.99,0.15,57.61,0.37,139.8,0.9,101.72,0.66,240.56,1.55
27,49,57.34,0.22,34.63,0.13,232.41,0.9,292.07,1.13,285.1,1.1
27,51,12.59,0.4,6,0.19,50.14,1.6,14.19,0.45,24.64,0.78
27,53,4644.35,0.69,3082.05,0.46,16705.1,2.47,7638.07,1.13,8424.79,1.25
27,55,16.66,0.17,8.19,0.08,95.42,0.95,32.76,0.33,176.87,1.76
27,57,39.99,0.43,9.22,0.1,102.37,1.11,77.03,0.83,48.3,0.52
27,59,18.88,0.09,25.62,0.13,146.75,0.73,174.86,0.87,118.31,0.59
27,61,63.56,0.31,381.95,1.89,187.92,0.93,182.75,0.91,148.97,0.74
27,63,11.5,0.21,6.41,0.12,67.64,1.22,66.7,1.2,103.29,1.87
27,65,10.84,0.13,9.58,0.11,77.03,0.91,24.66,0.29,28.05,0.33
27,67,42.97,0.18,42.05,0.18,405.43,1.69,163.11,0.68,265.79,1.11
27,69,9.5,0.42,5.88,0.26,29.77,1.31,30.41,1.34,34.53,1.52
27,71,39.03,0.7,7.67,0.14,57.39,1.04,41.16,0.74,41.71,0.75
27,73,5.45,0.16,4.5,0.13,27.53,0.81,32.77,0.97,31.28,0.92
27,75,10.89,0.21,59.88,1.13,32.25,0.61,29.76,0.56,56.82,1.08
27,77,10.34,0.46,3.83,0.17,18.65,0.82,43.36,1.91,23.11,1.02
27,79,20.41,0.14,21.77,0.14,205.81,1.36,101.59,0.67,91.99,0.61
27,81,13.64,0.42,5.54,0.17,35.54,1.1,48.65,1.5,14.52,0.45
27,83,15.94,0.11,31.65,0.22,158.23,1.09,75.57,0.52,126.08,0.87
27,85,21.83,0.12,22.74,0.12,169.33,0.9,70.22,0.37,132.99,0.71
27,87,5.12,0.23,4.2,0.19,26.75,1.2,49.8,2.23,21.67,0.97
27,89,15.18,0.3,6.39,0.13,46.43,0.91,60.98,1.2,27.11,0.53
27,91,19.62,0.2,11.37,0.11,113.95,1.14,85.32,0.85,144.95,1.44
27,93,11.3,0.09,10.86,0.09,102.56,0.81,49.78,0.39,362.59,2.86
27,95,15.03,0.13,17.11,0.14,95.69,0.8,92.84,0.77,102.48,0.85
27,97,38.71,0.23,17.11,0.1,156.38,0.94,72.22,0.43,216.62,1.3
27,99,16.56,0.08,23,0.12,184.16,0.92,61.71,0.31,129.6,0.65
27,101,81.88,1.76,7.2,0.15,70.02,1.5,30.46,0.65,26.64,0.57
27,103,14.13,0.07,12.56,0.06,175.05,0.87,72.64,0.36,307.12,1.53
27,105,26.26,0.24,15.48,0.14,97.66,0.89,65.39,0.6,137.34,1.25
27,107,19.3,0.6,5.82,0.18,31.68,0.98,47.34,1.47,11.68,0.36
27,109,80.35,0.1,92.23,0.11,1006.37,1.2,418.63,0.5,629.9,0.75
27,111,46.66,0.15,299.97,0.99,310.2,1.03,458.17,1.52,357.48,1.18
27,113,8.44,0.1,9.99,0.12,441.46,5.33,149.91,1.81,214.78,2.59
27,115,31.15,0.22,9.26,0.07,73.2,0.52,108.49,0.77,40.44,0.29
27,117,35.31,0.75,7.18,0.15,70.12,1.5,42.57,0.91,34.48,0.74
27,119,75.39,0.46,10.97,0.07,136.54,0.84,75.14,0.46,395.4,2.43
27,121,10.34,0.17,6.64,0.11,55.95,0.91,24.72,0.4,25.84,0.42
27,123,980.04,0.35,594.76,0.21,4292.5,1.55,2033.19,0.73,2922.71,1.05
27,125,5.58,0.27,3.42,0.16,34.03,1.62,43.24,2.06,8.3,0.4
27,127,16.76,0.23,10.44,0.14,78.21,1.06,41.37,0.56,87.48,1.19
27,129,34.12,0.4,8.58,0.1,56.81,0.67,39.31,0.46,55.48,0.65
